sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras
filipinas_000359,filipinas,359,hogar,hijos,"En estos casos debe administrarse cuanto antes un vomitivo, á no ser que los labios se pongun como quemados, lo cual es signo de que el veneno es de naturaleza corrosiva, Madres, ¿quereis criar á vuestros hijos sanos y robustos para que en el día de mañana sean dignos apoyos de la Pátria querida? Alimentadlos con los fabricados bizcochos de LA FORTUNA.",en estos casos debe administrarse cuanto antes un vomitivo a no ser que los labios se pongun como quemados lo cual es signo de que el veneno es de naturaleza corrosiva madres quereis criar a vuestros hijos sanos y robustos para que en el dia de manana sean dignos apoyos de la patria querida alimentadlos con los fabricados bizcochos de la fortuna,62
filipinas_000364,filipinas,364,mujer,mujer,"NEVERAS Y MUEBLES EL ARTE DE AGRADAR Continuación de la página 197 un deber; pero lo que es preciso sobre todo para Agradar á ese dueño, aceptado libremente es el que no pueda hallar en ninguna parte como en su casa el reposo, la calma, la dulce y sincera alegría, que es el descanso de las preocupaciones y del trabajo; es el que este seguro de hallar cerca de su mujer, algunas veces un buen consejo, y siempre los simpáticos consuelos de un corazón que no teme prodigarse para el que ama.",neveras y muebles el arte de agradar continuacion de la pagina 197 un deber pero lo que es preciso sobre todo para agradar a ese dueno aceptado libremente es el que no pueda hallar en ninguna parte como en su casa el reposo la calma la dulce y sincera alegria que es el descanso de las preocupaciones y del trabajo es el que este seguro de hallar cerca de su mujer algunas veces un buen consejo y siempre los simpaticos consuelos de un corazon que no teme prodigarse para el que ama,92
filipinas_000364,filipinas,364,hogar,casa,"NEVERAS Y MUEBLES EL ARTE DE AGRADAR Continuación de la página 197 un deber; pero lo que es preciso sobre todo para Agradar á ese dueño, aceptado libremente es el que no pueda hallar en ninguna parte como en su casa el reposo, la calma, la dulce y sincera alegría, que es el descanso de las preocupaciones y del trabajo; es el que este seguro de hallar cerca de su mujer, algunas veces un buen consejo, y siempre los simpáticos consuelos de un corazón que no teme prodigarse para el que ama.",neveras y muebles el arte de agradar continuacion de la pagina 197 un deber pero lo que es preciso sobre todo para agradar a ese dueno aceptado libremente es el que no pueda hallar en ninguna parte como en su casa el reposo la calma la dulce y sincera alegria que es el descanso de las preocupaciones y del trabajo es el que este seguro de hallar cerca de su mujer algunas veces un buen consejo y siempre los simpaticos consuelos de un corazon que no teme prodigarse para el que ama,92
filipinas_000365,filipinas,365,mujer,mujer,"La mujer debe recordar tambien que necesita agradar á sus hijos: debe apoderarse de su alma. entera, y será más que un guía, su confidente y su compañera preferida; que no vean en el mundo nada tan bueno y tan amable como su madre; sed para ellos la expresión de la belleza, y del bien, y os respondo de que vuestros. hijos serán hombres de honor y de mérito, y vuestras hijas mujeres á la par virtuosas y encantadoras.",la mujer debe recordar tambien que necesita agradar a sus hijos debe apoderarse de su alma entera y sera mas que un guia su confidente y su companera preferida que no vean en el mundo nada tan bueno y tan amable como su madre sed para ellos la expresion de la belleza y del bien y os respondo de que vuestros hijos seran hombres de honor y de merito y vuestras hijas mujeres a la par virtuosas y encantadoras,79
filipinas_000365,filipinas,365,mujer,mujeres,"La mujer debe recordar tambien que necesita agradar á sus hijos: debe apoderarse de su alma. entera, y será más que un guía, su confidente y su compañera preferida; que no vean en el mundo nada tan bueno y tan amable como su madre; sed para ellos la expresión de la belleza, y del bien, y os respondo de que vuestros. hijos serán hombres de honor y de mérito, y vuestras hijas mujeres á la par virtuosas y encantadoras.",la mujer debe recordar tambien que necesita agradar a sus hijos debe apoderarse de su alma entera y sera mas que un guia su confidente y su companera preferida que no vean en el mundo nada tan bueno y tan amable como su madre sed para ellos la expresion de la belleza y del bien y os respondo de que vuestros hijos seran hombres de honor y de merito y vuestras hijas mujeres a la par virtuosas y encantadoras,79
filipinas_000365,filipinas,365,mujer,madre,"La mujer debe recordar tambien que necesita agradar á sus hijos: debe apoderarse de su alma. entera, y será más que un guía, su confidente y su compañera preferida; que no vean en el mundo nada tan bueno y tan amable como su madre; sed para ellos la expresión de la belleza, y del bien, y os respondo de que vuestros. hijos serán hombres de honor y de mérito, y vuestras hijas mujeres á la par virtuosas y encantadoras.",la mujer debe recordar tambien que necesita agradar a sus hijos debe apoderarse de su alma entera y sera mas que un guia su confidente y su companera preferida que no vean en el mundo nada tan bueno y tan amable como su madre sed para ellos la expresion de la belleza y del bien y os respondo de que vuestros hijos seran hombres de honor y de merito y vuestras hijas mujeres a la par virtuosas y encantadoras,79
filipinas_000365,filipinas,365,hogar,hijos,"La mujer debe recordar tambien que necesita agradar á sus hijos: debe apoderarse de su alma. entera, y será más que un guía, su confidente y su compañera preferida; que no vean en el mundo nada tan bueno y tan amable como su madre; sed para ellos la expresión de la belleza, y del bien, y os respondo de que vuestros. hijos serán hombres de honor y de mérito, y vuestras hijas mujeres á la par virtuosas y encantadoras.",la mujer debe recordar tambien que necesita agradar a sus hijos debe apoderarse de su alma entera y sera mas que un guia su confidente y su companera preferida que no vean en el mundo nada tan bueno y tan amable como su madre sed para ellos la expresion de la belleza y del bien y os respondo de que vuestros hijos seran hombres de honor y de merito y vuestras hijas mujeres a la par virtuosas y encantadoras,79
filipinas_000365,filipinas,365,hogar,hijas,"La mujer debe recordar tambien que necesita agradar á sus hijos: debe apoderarse de su alma. entera, y será más que un guía, su confidente y su compañera preferida; que no vean en el mundo nada tan bueno y tan amable como su madre; sed para ellos la expresión de la belleza, y del bien, y os respondo de que vuestros. hijos serán hombres de honor y de mérito, y vuestras hijas mujeres á la par virtuosas y encantadoras.",la mujer debe recordar tambien que necesita agradar a sus hijos debe apoderarse de su alma entera y sera mas que un guia su confidente y su companera preferida que no vean en el mundo nada tan bueno y tan amable como su madre sed para ellos la expresion de la belleza y del bien y os respondo de que vuestros hijos seran hombres de honor y de merito y vuestras hijas mujeres a la par virtuosas y encantadoras,79
filipinas_000366,filipinas,366,hogar,hogar,"No olvideis tampoco, mis queridas señoras, el agradar á vuestros amigos, y vuestra casa será el hogar elegido por los espíritus distinguidos y las almas elevadas, así como el centro de una intimidad preciosa, que sabrá compensaros de más de una decepción, tan abundantes y repetidas en la vida.",no olvideis tampoco mis queridas senoras el agradar a vuestros amigos y vuestra casa sera el hogar elegido por los espiritus distinguidos y las almas elevadas asi como el centro de una intimidad preciosa que sabra compensaros de mas de una decepcion tan abundantes y repetidas en la vida,49
filipinas_000366,filipinas,366,hogar,casa,"No olvideis tampoco, mis queridas señoras, el agradar á vuestros amigos, y vuestra casa será el hogar elegido por los espíritus distinguidos y las almas elevadas, así como el centro de una intimidad preciosa, que sabrá compensaros de más de una decepción, tan abundantes y repetidas en la vida.",no olvideis tampoco mis queridas senoras el agradar a vuestros amigos y vuestra casa sera el hogar elegido por los espiritus distinguidos y las almas elevadas asi como el centro de una intimidad preciosa que sabra compensaros de mas de una decepcion tan abundantes y repetidas en la vida,49
filipinas_000368,filipinas,368,mujer,mujer,"No sé, mis queridas lectoras, si os habré convencido de que es la gran fuerza de la mujer el saber agradar; pero creo que así, y lo deseo en el alma.",no se mis queridas lectoras si os habre convencido de que es la gran fuerza de la mujer el saber agradar pero creo que asi y lo deseo en el alma,31
filipinas_000373,filipinas,373,mujer,mujer,"DEDICADO EXCLUSIVAMENTE A LA MUJER En uler sabia edifica de la nada su casa; mas la mujer Insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",dedicado exclusivamente a la mujer en uler sabia edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya,34
filipinas_000373,filipinas,373,hogar,casa,"DEDICADO EXCLUSIVAMENTE A LA MUJER En uler sabia edifica de la nada su casa; mas la mujer Insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",dedicado exclusivamente a la mujer en uler sabia edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya,34
filipinas_000387,filipinas,387,hogar,hogar,"Los niños á que nos relerimos, son hijos de padres ricos ó que, al menos poseen los medios de vivir de una manera holgada, y en cuyo hogar no existen circunstancias anormales que hagan perturbar seriamente la paz doméstica.",los ninos a que nos relerimos son hijos de padres ricos o que al menos poseen los medios de vivir de una manera holgada y en cuyo hogar no existen circunstancias anormales que hagan perturbar seriamente la paz domestica,39
filipinas_000387,filipinas,387,hogar,doméstica,"Los niños á que nos relerimos, son hijos de padres ricos ó que, al menos poseen los medios de vivir de una manera holgada, y en cuyo hogar no existen circunstancias anormales que hagan perturbar seriamente la paz doméstica.",los ninos a que nos relerimos son hijos de padres ricos o que al menos poseen los medios de vivir de una manera holgada y en cuyo hogar no existen circunstancias anormales que hagan perturbar seriamente la paz domestica,39
filipinas_000387,filipinas,387,hogar,hijos,"Los niños á que nos relerimos, son hijos de padres ricos ó que, al menos poseen los medios de vivir de una manera holgada, y en cuyo hogar no existen circunstancias anormales que hagan perturbar seriamente la paz doméstica.",los ninos a que nos relerimos son hijos de padres ricos o que al menos poseen los medios de vivir de una manera holgada y en cuyo hogar no existen circunstancias anormales que hagan perturbar seriamente la paz domestica,39
filipinas_000391,filipinas,391,mujer,madres,"Tal vez sea por el espiritu un tanto ligero y frivolo de nuestra raza, ó sea sólo por defecto de educación; ello es que pocos son los padres y pocas, muy pocas, las madres que se preocupan sériamente de formar el corazon de sus hijos, de dirigir bien sus incipientes inclinaContinua en la página 212 Un juego de dominos recibirá el que presente (LEYENDA ARAGONESA Es una de las levendas regionales más poéticas y hermosas de España, y seguramente, la menos conocida.",tal vez sea por el espiritu un tanto ligero y frivolo de nuestra raza o sea solo por defecto de educacion ello es que pocos son los padres y pocas muy pocas las madres que se preocupan seriamente de formar el corazon de sus hijos de dirigir bien sus incipientes inclinacontinua en la pagina 212 un juego de dominos recibira el que presente leyenda aragonesa es una de las levendas regionales mas poeticas y hermosas de espana y seguramente la menos conocida,82
filipinas_000391,filipinas,391,raza,raza,"Tal vez sea por el espiritu un tanto ligero y frivolo de nuestra raza, ó sea sólo por defecto de educación; ello es que pocos son los padres y pocas, muy pocas, las madres que se preocupan sériamente de formar el corazon de sus hijos, de dirigir bien sus incipientes inclinaContinua en la página 212 Un juego de dominos recibirá el que presente (LEYENDA ARAGONESA Es una de las levendas regionales más poéticas y hermosas de España, y seguramente, la menos conocida.",tal vez sea por el espiritu un tanto ligero y frivolo de nuestra raza o sea solo por defecto de educacion ello es que pocos son los padres y pocas muy pocas las madres que se preocupan seriamente de formar el corazon de sus hijos de dirigir bien sus incipientes inclinacontinua en la pagina 212 un juego de dominos recibira el que presente leyenda aragonesa es una de las levendas regionales mas poeticas y hermosas de espana y seguramente la menos conocida,82
filipinas_000391,filipinas,391,educacion,educación,"Tal vez sea por el espiritu un tanto ligero y frivolo de nuestra raza, ó sea sólo por defecto de educación; ello es que pocos son los padres y pocas, muy pocas, las madres que se preocupan sériamente de formar el corazon de sus hijos, de dirigir bien sus incipientes inclinaContinua en la página 212 Un juego de dominos recibirá el que presente (LEYENDA ARAGONESA Es una de las levendas regionales más poéticas y hermosas de España, y seguramente, la menos conocida.",tal vez sea por el espiritu un tanto ligero y frivolo de nuestra raza o sea solo por defecto de educacion ello es que pocos son los padres y pocas muy pocas las madres que se preocupan seriamente de formar el corazon de sus hijos de dirigir bien sus incipientes inclinacontinua en la pagina 212 un juego de dominos recibira el que presente leyenda aragonesa es una de las levendas regionales mas poeticas y hermosas de espana y seguramente la menos conocida,82
filipinas_000391,filipinas,391,hogar,hijos,"Tal vez sea por el espiritu un tanto ligero y frivolo de nuestra raza, ó sea sólo por defecto de educación; ello es que pocos son los padres y pocas, muy pocas, las madres que se preocupan sériamente de formar el corazon de sus hijos, de dirigir bien sus incipientes inclinaContinua en la página 212 Un juego de dominos recibirá el que presente (LEYENDA ARAGONESA Es una de las levendas regionales más poéticas y hermosas de España, y seguramente, la menos conocida.",tal vez sea por el espiritu un tanto ligero y frivolo de nuestra raza o sea solo por defecto de educacion ello es que pocos son los padres y pocas muy pocas las madres que se preocupan seriamente de formar el corazon de sus hijos de dirigir bien sus incipientes inclinacontinua en la pagina 212 un juego de dominos recibira el que presente leyenda aragonesa es una de las levendas regionales mas poeticas y hermosas de espana y seguramente la menos conocida,82
filipinas_000392,filipinas,392,mujer,mujeres,"Iguala,—creo yo.—en grandeza á la de los célebres amantes de Teruel y supera á los sublimes rasgos de Agustina de Aragón y la condesa de Bureta, en la Edadmoderna, y en la antigua á la valentía y laentereza de la bíblica Judith, porque estas admiradas mujeres pelearon inflamadas sólo por sufé, por su amor pátrio, mientras que la heroína de Alquézar se vió en el triste y descorazonador dilema de elegir entre su exaltada pasión amorosa y su ferviente patriotismo, entre la alegría de su alma y la libertad y el triunfode los suyos....",iguala creo yo en grandeza a la de los celebres amantes de teruel y supera a los sublimes rasgos de agustina de aragon y la condesa de bureta en la edadmoderna y en la antigua a la valentia y laentereza de la biblica judith porque estas admiradas mujeres pelearon inflamadas solo por sufe por su amor patrio mientras que la heroina de alquezar se vio en el triste y descorazonador dilema de elegir entre su exaltada pasion amorosa y su ferviente patriotismo entre la alegria de su alma y la libertad y el triunfode los suyos,96
filipinas_000392,filipinas,392,patria,patriotismo,"Iguala,—creo yo.—en grandeza á la de los célebres amantes de Teruel y supera á los sublimes rasgos de Agustina de Aragón y la condesa de Bureta, en la Edadmoderna, y en la antigua á la valentía y laentereza de la bíblica Judith, porque estas admiradas mujeres pelearon inflamadas sólo por sufé, por su amor pátrio, mientras que la heroína de Alquézar se vió en el triste y descorazonador dilema de elegir entre su exaltada pasión amorosa y su ferviente patriotismo, entre la alegría de su alma y la libertad y el triunfode los suyos....",iguala creo yo en grandeza a la de los celebres amantes de teruel y supera a los sublimes rasgos de agustina de aragon y la condesa de bureta en la edadmoderna y en la antigua a la valentia y laentereza de la biblica judith porque estas admiradas mujeres pelearon inflamadas solo por sufe por su amor patrio mientras que la heroina de alquezar se vio en el triste y descorazonador dilema de elegir entre su exaltada pasion amorosa y su ferviente patriotismo entre la alegria de su alma y la libertad y el triunfode los suyos,96
filipinas_000394,filipinas,394,patria,pueblo,"Lo único que puedo asegurar, es que en el pueblo á quese refiere la tradicional ocurrencia, las gentes señalan todavía la casa en que nació la heroína, el nombre y apellido que llevó, la hacienda con que vió recompensada su admirable y dramática acción, y el palacio que fué manchado de sangre y testigo de las amarguras de un alma enamorada que sacrificó su felicidad en aras de su deber....",lo unico que puedo asegurar es que en el pueblo a quese refiere la tradicional ocurrencia las gentes senalan todavia la casa en que nacio la heroina el nombre y apellido que llevo la hacienda con que vio recompensada su admirable y dramatica accion y el palacio que fue manchado de sangre y testigo de las amarguras de un alma enamorada que sacrifico su felicidad en aras de su deber,70
filipinas_000394,filipinas,394,hogar,casa,"Lo único que puedo asegurar, es que en el pueblo á quese refiere la tradicional ocurrencia, las gentes señalan todavía la casa en que nació la heroína, el nombre y apellido que llevó, la hacienda con que vió recompensada su admirable y dramática acción, y el palacio que fué manchado de sangre y testigo de las amarguras de un alma enamorada que sacrificó su felicidad en aras de su deber....",lo unico que puedo asegurar es que en el pueblo a quese refiere la tradicional ocurrencia las gentes senalan todavia la casa en que nacio la heroina el nombre y apellido que llevo la hacienda con que vio recompensada su admirable y dramatica accion y el palacio que fue manchado de sangre y testigo de las amarguras de un alma enamorada que sacrifico su felicidad en aras de su deber,70
filipinas_000398,filipinas,398,mujer,madres,"Hallareis, madres cuidadosas, en la Harina tres emvoltorios de la Harina Lactenda Lnotenda Nestle la salud, alegría y hermopurn de los preciosos frutos de vuestro amor. 212 ""FILIPINAS"" ABANICOS PORTA ABANICOS Sombreros Costureros Hilos y Algodones ...BAZAR...",hallareis madres cuidadosas en la harina tres emvoltorios de la harina lactenda lnotenda nestle la salud alegria y hermopurn de los preciosos frutos de vuestro amor 212 filipinas abanicos porta abanicos sombreros costureros hilos y algodones bazar,37
filipinas_000404,filipinas,404,mujer,madres,"¿No es cierto, madres que leéis lo que escribimos, que todas vosotras preferíais tener un hijo víctima á un hijo verdugo?—¿Pero no puede ser que haya niños malos! dirán muchas de vosotras.—No puede germinar la semilla del mal en esos corazoncitos que conservan aún la marca de los divinos dedos que lo formaron!—Y sin embargo, el gérmen del mal existe latente aún en lo que pareco más puro en esta impura Humanidad! A los padres corresponde aniquilar ese maldito gérmen tan pronto como lo vean aparecer, por más escondido que se halle entre otros brotes de nobles y generosas cualidades.",no es cierto madres que leeis lo que escribimos que todas vosotras preferiais tener un hijo victima a un hijo verdugo pero no puede ser que haya ninos malos diran muchas de vosotras no puede germinar la semilla del mal en esos corazoncitos que conservan aun la marca de los divinos dedos que lo formaron y sin embargo el germen del mal existe latente aun en lo que pareco mas puro en esta impura humanidad a los padres corresponde aniquilar ese maldito germen tan pronto como lo vean aparecer por mas escondido que se halle entre otros brotes de nobles y generosas cualidades,103
filipinas_000405,filipinas,405,hogar,hijos,"Para esto es preciso comprender bien que la energía y la justa severidad no están en modo alguno reñidos con el verdadero amor á los hijos, sino que más bien suelen estarlo la debilidad y la excesiva condescendencia.",para esto es preciso comprender bien que la energia y la justa severidad no estan en modo alguno renidos con el verdadero amor a los hijos sino que mas bien suelen estarlo la debilidad y la excesiva condescendencia,38
filipinas_000407,filipinas,407,hogar,hijos,"No es esto vituperable cuando se trata de un amor propio noble y elevado; tomando lo que en justicia nos corresponde, cuando se elogia merecidamente en nuestra presencia y los hijos de nuestras entrañas; pero sí lo es, y mucho, cuando ese amor propio mal entendido Termina en la página 214 La heroina de Alquezar Continuacón de la página 211 entibles: Alquézar.",no es esto vituperable cuando se trata de un amor propio noble y elevado tomando lo que en justicia nos corresponde cuando se elogia merecidamente en nuestra presencia y los hijos de nuestras entranas pero si lo es y mucho cuando ese amor propio mal entendido termina en la pagina 214 la heroina de alquezar continuacon de la pagina 211 entibles alquezar,62
filipinas_000409,filipinas,409,patria,pueblo,"Su iglesia, --que tal vez dió nombre al pueblo, —era hace siglos, quizás cuando la anarquía árabe hizo surgir los reinos de taifas, suntuoso alcázar de un principe musulmán, pariente tal vez de Almostaín, que dominaba á Zaragoza.",su iglesia que tal vez dio nombre al pueblo era hace siglos quizas cuando la anarquia arabe hizo surgir los reinos de taifas suntuoso alcazar de un principe musulman pariente tal vez de almostain que dominaba a zaragoza,38
filipinas_000415,filipinas,415,mujer,madres,"La noticia sembró la ira en los hombres, el desconsnelo en las madres y el terror pánico entre las mozas...",la noticia sembro la ira en los hombres el desconsnelo en las madres y el terror panico entre las mozas,20
filipinas_000447,filipinas,447,mujer,madre,"Hemos conobido nosotras á una señora, madre muy amorosa, según el decir general, á la cual, por ciertas razones particulares, tuvimos ocasión de tratar intimamente.",hemos conobido nosotras a una senora madre muy amorosa segun el decir general a la cual por ciertas razones particulares tuvimos ocasion de tratar intimamente,25
filipinas_000449,filipinas,449,hogar,casa,"Pasamos por alto los sufrimientos cuotidianos de esa crintura martirizada por grandes y chicos, convertido en el sofre-donleurs de la casa, pues ya hemos dicho algo de esto en nuestro otro articulo, y no queremos repetir, pero había un hecho que se sucedía casi periodicamente, y que nos desgarraba el alma más que los maltratos físicos.",pasamos por alto los sufrimientos cuotidianos de esa crintura martirizada por grandes y chicos convertido en el sofre donleurs de la casa pues ya hemos dicho algo de esto en nuestro otro articulo y no queremos repetir pero habia un hecho que se sucedia casi periodicamente y que nos desgarraba el alma mas que los maltratos fisicos,57
filipinas_000452,filipinas,452,mujer,madre,"¡Cómo se sublevaban todos los sentimientos de equidad y de justicia que abriga nuestro corazon al presenciar este espectáculo, y, sobre todo al ver la indiferencia con que la madre, presenciaba el injusto despojo! Muchas veces, á riesgo de disgustarla, hemos improbado á los niños su conducta, tratando de hacerles comprender el derecho de propiedad, más sagrado mientras más infeliz es el poseedor del objeto codiciado.",como se sublevaban todos los sentimientos de equidad y de justicia que abriga nuestro corazon al presenciar este espectaculo y sobre todo al ver la indiferencia con que la madre presenciaba el injusto despojo muchas veces a riesgo de disgustarla hemos improbado a los ninos su conducta tratando de hacerles comprender el derecho de propiedad mas sagrado mientras mas infeliz es el poseedor del objeto codiciado,66
filipinas_000455,filipinas,455,mujer,madre,"Ved ahora cómo describe el más genial y fino observador del alma de los niños, el profundo y tierno escritor Edmudo de Amicis, una escena análoga por la condición social de los actores; pero absolutamente distinta por los sentimientos de la noble madre del autor, ""Un dia.",ved ahora como describe el mas genial y fino observador del alma de los ninos el profundo y tierno escritor edmudo de amicis una escena analoga por la condicion social de los actores pero absolutamente distinta por los sentimientos de la noble madre del autor un dia,47
filipinas_000456,filipinas,456,mujer,madre,"Francisquillo, el hijo de nuestra ""portera, me pegó una pedrada en la frente, ""con un canto que habia lanzado al aire sin ""atender á donde iba á pasar; eché sangre, ""chillé, acudió mi madre y un segundo después ""la portera, se abalanzó sobre el muchacho ""como una furia para molerle los huesos.",francisquillo el hijo de nuestra portera me pego una pedrada en la frente con un canto que habia lanzado al aire sin atender a donde iba a pasar eche sangre chille acudio mi madre y un segundo despues la portera se abalanzo sobre el muchacho como una furia para molerle los huesos,52
filipinas_000457,filipinas,457,mujer,madre,"Él, escu- ""rriéndose veloz como una golondrina, aterrado, ""vino hácia nosotros, y mi madre le detuvo. ""y, cuando yo esperaba que me vengase, le puso ""la mano sobre la cabeza, le abrazó para defen- ""derlo, diciéndole á la portera,—No lo ha hecho ""con intención; no le pegue, está perdonado.-- ""Esta actitud me hizo desechar todo resenti- ""miento de mi alma como por encanto, y ya ""casi no sentí más el dolor. ""¡Esto se llama educar!"" Sí, esto se llama educar, esto se llama formar el corazon de los hijos; esto se llama amarlos de veras; esto se llama propender á su felicidad presente y futura. ""LA PERLA"" FABRICA DE BIZCOCHOS Y DULCES . . . .",el escu rriendose veloz como una golondrina aterrado vino hacia nosotros y mi madre le detuvo y cuando yo esperaba que me vengase le puso la mano sobre la cabeza le abrazo para defen derlo diciendole a la portera no lo ha hecho con intencion no le pegue esta perdonado esta actitud me hizo desechar todo resenti miento de mi alma como por encanto y ya casi no senti mas el dolor esto se llama educar si esto se llama educar esto se llama formar el corazon de los hijos esto se llama amarlos de veras esto se llama propender a su felicidad presente y futura la perla fabrica de bizcochos y dulces,113
filipinas_000457,filipinas,457,hogar,hijos,"Él, escu- ""rriéndose veloz como una golondrina, aterrado, ""vino hácia nosotros, y mi madre le detuvo. ""y, cuando yo esperaba que me vengase, le puso ""la mano sobre la cabeza, le abrazó para defen- ""derlo, diciéndole á la portera,—No lo ha hecho ""con intención; no le pegue, está perdonado.-- ""Esta actitud me hizo desechar todo resenti- ""miento de mi alma como por encanto, y ya ""casi no sentí más el dolor. ""¡Esto se llama educar!"" Sí, esto se llama educar, esto se llama formar el corazon de los hijos; esto se llama amarlos de veras; esto se llama propender á su felicidad presente y futura. ""LA PERLA"" FABRICA DE BIZCOCHOS Y DULCES . . . .",el escu rriendose veloz como una golondrina aterrado vino hacia nosotros y mi madre le detuvo y cuando yo esperaba que me vengase le puso la mano sobre la cabeza le abrazo para defen derlo diciendole a la portera no lo ha hecho con intencion no le pegue esta perdonado esta actitud me hizo desechar todo resenti miento de mi alma como por encanto y ya casi no senti mas el dolor esto se llama educar si esto se llama educar esto se llama formar el corazon de los hijos esto se llama amarlos de veras esto se llama propender a su felicidad presente y futura la perla fabrica de bizcochos y dulces,113
filipinas_000462,filipinas,462,mujer,mujer,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabia edifica de la nada su casa; mas la mujer insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",dedicado exclusivamente a la mujer la mujer sabia edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya,34
filipinas_000462,filipinas,462,hogar,casa,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabia edifica de la nada su casa; mas la mujer insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",dedicado exclusivamente a la mujer la mujer sabia edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya,34
filipinas_000474,filipinas,474,mujer,mujer,"EL TRABAJO DIGNIFICA A LA MUJER LA MUJER TRABAJADORA ES UN AMULETO CONTRA LA MISERIA No os avergonzeis jamás del trabajo, queridas compatriotas nuestras.",el trabajo dignifica a la mujer la mujer trabajadora es un amuleto contra la miseria no os avergonzeis jamas del trabajo queridas compatriotas nuestras,24
filipinas_000476,filipinas,476,mujer,mujer,"¡Infelices! La mujer que es pobre pero trabajadora y económica, es un amuleto contra la miseria, por que de la pobreza á la miseria media un abismo, que desgraciadamente muchas veces basta un paso para salvarle: es preciso pues no dar ese paso.",infelices la mujer que es pobre pero trabajadora y economica es un amuleto contra la miseria por que de la pobreza a la miseria media un abismo que desgraciadamente muchas veces basta un paso para salvarle es preciso pues no dar ese paso,43
filipinas_000477,filipinas,477,mujer,mujer,"El trabajo dignifica y enaltece no solo al hombre sino tambien á la mujer; con él, todo se consigue: gloria, honor y riqueza; sin el todo se pierde, hasta lo más estimable que tenemos; la salud, la vida.",el trabajo dignifica y enaltece no solo al hombre sino tambien a la mujer con el todo se consigue gloria honor y riqueza sin el todo se pierde hasta lo mas estimable que tenemos la salud la vida,38
filipinas_000482,filipinas,482,mujer,madres,"Termina en la página 220 El día en que todas las madres alimentarán á sus niños con la Harina Lacteada Nestle, será un hecho el pronto crecimiento de los habitantes del mundo.",termina en la pagina 220 el dia en que todas las madres alimentaran a sus ninos con la harina lacteada nestle sera un hecho el pronto crecimiento de los habitantes del mundo,32
filipinas_000488,filipinas,488,raza,negro,"Vestía completamente de negro, y el cabello suelto me envolvía en sus ondas prolongadas, como en un vaporoso y espeso velo.",vestia completamente de negro y el cabello suelto me envolvia en sus ondas prolongadas como en un vaporoso y espeso velo,21
filipinas_000490,filipinas,490,religion,dios,"¡Dios mío! ¡qué triste era cuanto me rodeaba! La luna parecía una lámpara funeraria suspendida en el inmenso panteon: luego abrojos, abrojos, aridéz, soledad....",dios mio que triste era cuanto me rodeaba la luna parecia una lampara funeraria suspendida en el inmenso panteon luego abrojos abrojos aridez soledad,24
filipinas_000507,filipinas,507,mujer,madre,"Tú, estabas también: tú á quien un día llamaba mi madre.",tu estabas tambien tu a quien un dia llamaba mi madre,11
filipinas_000508,filipinas,508,mujer,madre,"¡Madré, madre mía!.... deja que aún ahora te dé este dulce nombre; deja que te rinda un tierno y melancólico tributo, una lágrima de cariñe filial....",madre madre mia deja que aun ahora te de este dulce nombre deja que te rinda un tierno y melancolico tributo una lagrima de carine filial,26
filipinas_000511,filipinas,511,hogar,hijos,"Tú recuerdo solo vive en el corazon de tu esposo é hijos, que, apesar del poder destructor de la Muerte no lo ha podido extinguir ni lo conseguirá jamás.",tu recuerdo solo vive en el corazon de tu esposo e hijos que apesar del poder destructor de la muerte no lo ha podido extinguir ni lo conseguira jamas,29
filipinas_000511,filipinas,511,hogar,esposo,"Tú recuerdo solo vive en el corazon de tu esposo é hijos, que, apesar del poder destructor de la Muerte no lo ha podido extinguir ni lo conseguirá jamás.",tu recuerdo solo vive en el corazon de tu esposo e hijos que apesar del poder destructor de la muerte no lo ha podido extinguir ni lo conseguira jamas,29
filipinas_000519,filipinas,519,mujer,mujer,"Sobreponiéndome al estupor que todo aquello me causaba, quise hacer notar mi presencia, y me dirijí á uno de los que paseaban, preguntándole: --¿Quereis decirme donde estoy, pues no conozco este sitio? El trabajo dignifica á la mujer Terminación de la página 219 Una jóven del pueblo honrada y hacendosa que ha recibido una educacion moral y una instrucción solida contrae matrimonio con otro hijo del pueblo que ha sido simpático á su corazon.",sobreponiendome al estupor que todo aquello me causaba quise hacer notar mi presencia y me diriji a uno de los que paseaban preguntandole quereis decirme donde estoy pues no conozco este sitio el trabajo dignifica a la mujer terminacion de la pagina 219 una joven del pueblo honrada y hacendosa que ha recibido una educacion moral y una instruccion solida contrae matrimonio con otro hijo del pueblo que ha sido simpatico a su corazon,74
