embeddings	type	entity	entity_normalized	entity_normalized_clean	wikidata_qid
23456,23457	PER	González Fagundo	Francisco González Facundo	Francisco González Facundo	
23467,23468,23469	LOC	Calle Domingo Quijano	Calle Domingo Quijano	Calle Domingo Quijano	
23474	MISC	Aritmética	Aritmética	Aritmética	
23476	MISC	Algebra	Algebra	Algebra	
23482	MISC	ESPANOL	España	España	
23489,23490,23491,23492	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
23493,23494	MISC	Rio Piedras	Río Piedras	Río Piedras	
23501,23502,23503,23504,23505	MISC	La mujer en el Arte	La Mujer en el Arte	La Mujer en el Arte	
23511,23512,23513	PER	CARMELA FULATE SANIURJO	Carmela Eulate Sanjurjo	Carmela Eulate Sanjurjo	Q50672228
23517,23518	PER	SANIURIO VIDAL	Sanjurjo Vidal	Albert Sanjurjo Vidal	Q125687236
23519	LOC	HUNAO	HUNAO	Hunao	
23521,23522,23523	LOC	PUERTO RICOSan Juan	PUERTO RICOSan Juan	PUERTO RICOSan Juan	
23525,23526	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
23533,23534	LOC	San Francisco	San Francisco	San Francisco	
23539,23540	LOC	San lusto	San Justo	San Justo	
23555,23556,23557,23558	MISC	Trajes Preciosos de Corte	Trajes Preciosos de Corte	Trajes Preciosos de Corte	
23567	LOC	China	China	China	
23606,23607	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
23610,23611	LOC	San Juan	San Juan	San Juan	
23614,23615,23616	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
23721,23722	MISC	THE TOUCISTONE	THE TOUCISTONE	The Toucistone	
23808,23809,23810	ORG	New Yor Magazine	New Yor Magazine	New Yor Magazine	
23828	LOC	TOUCESTONE	TOUCESTONE	Toucestone	
23831,23832	MISC	MERICAN ARISTUDEN	MERICAN ARISTUDEN	Merican Aristuden	
23836,23837,23838	PER	Mary Fanton Roberís	Mary Fanton Roberís	Mary Fanton Roberts	Q35137304
23888	LOC	roUCISTONE	THE TOUCISTONE	The Toucistone	
24046,24047	PER	BUng Young	BUng Young	BUng Young	
24048,24049	PER	Scarpitta Steinlen	Scarpitta Steinlen	Scarpitta Steinlen	
24050	PER	Roding	Roding	Roding	
24051	PER	Sloan	Sloan	Sloan	
24052,24053	PER	Bridgman-Branguen Fogart	Bridgman-Branguen Fogart	Bridgman-Branguen Fogart	
24055,24056,24057	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
24062,24063,24064,24065	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
24071,24072,24073	PER	ANNA HOWER SHAW	ANNA HOWER SHAW	Anna Hower Shaw	
24079	LOC	AMERICA	América	América	
24098	LOC	América	América	América	
24209	PER	Dios	Dios	Dios	Q190
24223,24224,24225	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
24227	LOC	PARÍS	París	París	
24228	MISC	BAZAR	BAZAR	Bazar	
24229,24230,24231,24232	ORG	P. GUSTI & CO.	P. GUSTI & CO.	P. Gusti & Co.	
24319,24320,24321,24322	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
24404,24405,24406	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
24429,24430,24431	MISC	Pomada Cutánea ZELITA	Pomada Cutánea FELITA	Pomada Cutánea FELITA	
24485,24486	MISC	Pomada ZELITA	Pomada ZELITA	Pomada ZELITA	
24539,24540	MISC	Pomada ZELITA	Pomada ZELITA	Pomada ZELITA	
24544,24545,24546,24547	ORG	JUANA DIAZ DRUG CO.	Juana Díaz Drug Co.	Juana Díaz Drug Co.	
24548,24549	PER	JUANA DIAZ	Juana Díaz	Juana Díaz	Q50019258
24551,24552	LOC	PTO RICO	Puerto Rico	Puerto Rico	
24555,24556,24557	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
24567,24568,24569,24570	MISC	LEVADURA EN POLVO ROYAL	Levadura en Polvo Royal	Levadura en Polvo Royal	
24573,24574,24575	MISC	Royal Baking Powder	Royal Baking Powder	Royal Baking Powder	
24585,24586	MISC	DE CAFE	DE CAFE	De Cafe	
24613,24614,24615,24616	MISC	FOTAL BAENG PONDER Merciene	FOTAL BAENG PONDER Merciene	FOTAL BAENG PONDER Merciene	
24651,24652	MISC	Y Nigada	Y Nigada	Y Nigada	
24709	MISC	Loro	Loro	Loro	
24744,24745,24746	MISC	RONAL MAKING PONDER	Royal Baking Powder	Royal Baking Powder	
24749,24750,24751,24752,24753,24754	MISC	Manual Royal del Panadero y Pastellero	Manual Royal del Panadero y Pastelero	Manual Royal del Panadero y Pastelero	
24790	MISC	Real	Real	Real	
24800,24801,24802,24803	ORG	ROYAL BAKING POWDER CO	Royal Baking Powder	Royal Baking Powder	
24805,24806	LOC	New Yor	Nueva York	Nueva York	
24808,24809,24810	LOC	D. S. A	D. S. A	S. a	
24835,24836,24837,24838,24839,24840	ORG	EL ZAPATO DE LOS NINOS POBRES	EL ZAPATO DE LOS NINOS POBRES	El Zapato de los Ninos Pobres	
24852,24853	LOC	San Juan	San Juan	San Juan	
24902,24903,24904,24905	PER	Maria T. de Surez	María T. de Suárez	María T. de Suárez	
24918,24919,24920	PER	Miguel M. Toro	Miguel M. Toro	Miguel M. Toro	
24926,24927	PER	Eduardo Areche	Eduardo Areche	Eduardo Areche	
24930,24931,24932,24933	ORG	National Casch Register Co	National Casch Register Co	National Casch Register Co	
24941,24942,24943,24944	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
24950,24951,24952	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
24954,24955,24956,24957	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
24973,24974,24975,24976	PER	ANA ROQUE DE DUPREY	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
25042,25043	MISC	Dos Cumbres	Dos Cumbres	Dos Cumbres	
25045,25046,25047,25048	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
25050,25051,25052	MISC	Será Buena fe	Será Buena fe	Será Buena fe	
25055,25056	MISC	La Redacción	DE LA REDACCIÓN	De la Redacción	
25064,25065,25066,25067	PER	Sisila de Astol Balada	Sisila de Astol Balada	Sisila de Astol Balada	
25070,25071	MISC	el Amor	el Amor	el Amor	
25073,25074	MISC	La Madre	LA MADRE	La Madre	
25077	PER	María	María	Virgen María	Q345
25078,25079	MISC	Barrera Mundial	Barrera Mundial	Barrera Mundial	
25088,25089,25090	PER	Margarita del Prado	Margarita del Prado	Margarita del Prado	
25091,25092,25093	MISC	La Novela Puertorriqueña	La Novela Puertorriqueña	La Novela Puertorriqueña	
25096,25097,25098,25099	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
25108,25109	LOC	El Compás	El Compás	El Compás	
25114,25115	LOC	San Juan	San Juan	San Juan	
25122,25123	LOC	SAN UAN	San Juan	San Juan	
25151,25152	LOC	San Juan	San Juan	San Juan	
25160,25161,25162	MISC	José Leyenda Puertorriqueña	José Leyenda Puertorriqueña	José Leyenda Puertorriqueña	
25168,25169,25170	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
25172,25173,25174,25175	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
25178,25179,25180	PER	Alilla Howard Slaw	Alilla Howard Slaw	Alilla Howard Slaw	
25223,25224,25225,25226,25227	ORG	National American Women Suffrage Asociation	National American Woman Suffrage Assotiation	National American Woman Suffrage Assotiation	
25229,25230	LOC	E. U.	E. U.	E. U.	
25245	LOC	Constitución	Constitución	Constitución	
25257	LOC	America	América	América	
25260,25261,25262,25263	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
25271,25272,25273,25274,25275	ORG	National American Woman Suffrage Assotiation	National American Woman Suffrage Assotiation	National American Woman Suffrage Assotiation	
25297	MISC	Dios	Dios	Dios	
25469,25470	LOC	San Juan	San Juan	San Juan	
25484,25485	LOC	Ro Piedras	Río Piedras	Río Piedras	
25491,25492,25493,25494	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
25503,25504	LOC	San Juan	San Juan	San Juan	
25506	LOC	Santurce	Santurce	Santurce	
25508	LOC	Yanco	Yanco	Yanco	
25510	LOC	Manatí	Manatí	Manatí	
25601,25602,25603	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
25614,25615	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
25690,25691	PER	Santos Chocano	Santos Chocano	José Santos Chocano	Q930961
25693,25694	PER	Rubén Darío	Rubén Darío	Rubén Darío	Q173767
25696,25697	PER	Amado Nervo	Amado Nervo	Amado Nervo	Q452130
25724	LOC	América	América	América	
25941,25942,25943,25944	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
25963,25964	PER	MUÑOZ RIVERA	Muñoz Rivera	Luis Muñoz Rivera	Q734445
25966,25967,25968	PER	JOSE DE DIEGO	José de Diego	José de Diego	Q1709715
26001	LOC	Belén	Belén	Belén	
26038,26039	PER	Muñoz Rivera	Muñoz Rivera	Luis Muñoz Rivera	Q734445
26075	PER	Wilson	Wilson	Woodrow Wilson	Q34296
26079	PER	Roosevelt	Franklin Delano Roosevelt	Franklin D. Roosevelt	Q8007
26098	MISC	Constitución	Constitución	Constitución	
26102,26103,26104	PER	José de Diego	José de Diego	José de Diego	Q1709715
26114	LOC	Europa	Europa	Europa	
26328,26329,26330,26331	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
26334,26335,26336	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
26340,26341	MISC	Buena Fe	Buena Fe	Buena Fe	
26346,26347	ORG	El Mundo	El Mundo	El Mundo	
26404,26405	MISC	Bill Jones	Bill Jones	Bill Jones	
26485	MISC	Historia	Historia	Historia	
26495	MISC	Historia	Historia	Historia	
26531	LOC	Isrrael	Isrrael	Isrrael	
26754,26755,26756,26757	ORG	HERALDO DE LA MUJER.	Heraldo de la Mujer	Heraldo de la Mujer	
26901	PER	DIOS	Dios	Dios	Q190
26937,26938,26939,26940	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
26952	MISC	Paraíso	Paraíso	Paraíso	
27129,27130,27131	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
27133,27134,27135,27136	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
27153	PER	Papá	Papá	Papá	
27154	LOC	Dios	Dios	Dios	
27292	PER	Padre	Padre	Padre	
27360	MISC	Señor	Señor	Señor	
27426,27427	PER	Papa Dios	Papa Dios	Dios	Q190
27554	MISC	Señor	Señor	Señor	
27578	MISC	Señor	Señor	Señor	
27660	MISC	Señor	Señor	Señor	
27688,27689,27690	PER	Sicila de Astol	Sisla Arce de Astol	Sisla Arce de Astol	
27693,27694	LOC	San Juan	San Juan	San Juan	
27736,27737	LOC	San Juan	San Juan	San Juan	
27943	LOC	Montevideo	Montevideo	Montevideo	
27983,27984	ORG	Real Hermanos	Real Hermanos	Real Hermanos	
27987	ORG	Primavera	Primavera	Primavera	
27988	LOC	Germán	Germán	Germán	
27989	ORG	Díaz	Díaz	Díaz	
28047,28048,28049,28050	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
28053	MISC	BALADA	BALADA	Balada	
28056,28057,28058	PER	DANTE GABRIEL ROSETTI	DANTE GABRIEL ROSETTI	Dante Gabriel Rossetti	Q186748
28244,28245,28246	PER	Carmela Eulate Sanjurjo	Carmela Eulate Sanjurjo	Carmela Eulate Sanjurjo	Q50672228
28258	MISC	Líricos	Líricos	Líricos	
28262,28263	MISC	Biblioteca clásica	Biblioteca clásica	Biblioteca clásica	
28266,28267	MISC	LA MADRE	LA MADRE	La Madre	
28293	PER	Dios	Dios	Dios	Q190
28583	PER	Dios	Dios	Dios	Q190
28626,28627	PER	María Barrera	María Barrera	María Barrera	Q54040300
28630	LOC	Lima	Lima	Lima	
28632	LOC	Perú	Perú	Perú	
28635,28636,28637,28638	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
28641,28642	MISC	EL BUSCAPIE	El Buscapié	El Buscapié	
28650,28651	ORG	El Buscapié	El Buscapié	El Buscapié	
28660	MISC	Maestro	Maestro	Maestro	
28795	MISC	Maestro	Maestro	Maestro	
28825,28826	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
28901,28902,28903,28904	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
28975	LOC	Moscou	Moscou	Moscou	
29062,29063,29064	LOC	Hospitales de Maternidad	Hospitales de Maternidad	Hospitales de Maternidad	
29157	LOC	Petrogrado	Petrogrado	Petrogrado	
29178	ORG	Soviet	Soviet	Soviet	
29243	LOC	Madrid	Madrid	Madrid	
29245,29246,29247,29248	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
29334	ORG	Europa	Europa	Europa	
29346,29347	PER	Paul Marguerite	Paul Marguerite	Paul Marguerite	
29351	PER	Goncourt	Goncourt	Jules de Goncourt	Q1234248
29355	PER	Flora	Flora	Flora	
29393	MISC	Cluy	Cluy	Cluy	
29396	LOC	Rávena	Rávena	Rávena	
29401	MISC	Cistersianos	Cistersianos	Cistersianos	
29403	MISC	Franciscanos	San Francisco	San Francisco	
29426	PER	Savonarola	Savonarola	Girolamo Savonarola	Q164823
29444,29445	MISC	Florencia Evangelista	Florencia Evangelista	Florencia Evangelista	
29449	LOC	Italia	Italia	Italia	
29451	PER	Dante	Dante	Dante Alighieri	Q1067
29490	LOC	Francia	Francia	Francia	
29514	LOC	Argelia	Argelia	Argelia	
29520,29521,29522,29523	MISC	Pasos sobre la Arenas	Pasos sobre la Arenas	Pasos sobre la Arenas	
29602,29603,29604	MISC	El Coracero Blano	El Coracero Blano	El Coracero Blano	
29609,29610,29611	MISC	Hacia el Honoro	Hacia el Honoro	Hacia el Honoro	
29615,29616	MISC	Los Cuatro	Los Cuatro	Los Cuatro	
29620	PER	Pascal	Pascal	Pascal	
29630	PER	Victor	Reina Victoria	Victoria del Reino Unido	Q9439
29652,29653,29654,29655,29656	MISC	El Desastro Las Bravas Gentes	El Desastro Las Bravas Gentes	El Desastro Las Bravas Gentes	
29659,29660	MISC	La Comunes	La Comunes	La Comunes	
29673	PER	Paul	Paul	Paul	
29675,29676	MISC	La Llamos	La Llamos	La Llamos	
29678,29679,29680	MISC	Los días se	Los días se	Los días se	
29697,29698	MISC	La formenta	La formenta	La formenta	
29713,29714	MISC	Lo Imprevisto	Lo Imprevisto	Lo Imprevisto	
29729,29730	MISC	El Corasón	El Corasón	El Corasón	
29732,29733	MISC	la Ley	la Ley	la Ley	
29749,29750,29751,29752	MISC	Sobs de la Riviere	Sobs de la Riviere	Sobs de la Riviere	
29755,29756	PER	JULIAN MARTEL	JULIAN MARTEL	José María Miró	Q34205090
29759,29760	PER	E .	E	Mark Oliver Everett	Q11907
29762,29763	PER	GOMEZ CARRILLO	GOMEZ CARRILLO	Enrique Gómez Carrillo	Q5379720
29766,29767	MISC	DULCE SUENO	Dulce Dueño	Dulce Dueño	
29770,29771,29772,29773,29774	MISC	DE LA CONDESA DE PARDO	DE LA CONDESA DE PARDO	De la Condesa de Pardo	
29775	PER	BAZAN	BAZAN	Bazan	
29777,29778	PER	Santiago Alba	Santiago Alba	Santiago Alba Bonifaz	Q2746550
29780,29781,29782	PER	Duque de Alba	Duque de Alba	Fernando Álvarez de Toledo y Pimentel	Q80847
29794	PER	Condesa	Condesa	Condesa	
29817,29818	PER	Agustín Almonte	Agustín Almonte	Agustín Almonte	
29826,29827	MISC	Dulce Dueño	Dulce Dueño	Dulce Dueño	
29927,29928,29929	PER	San Juan Bautista	San Juan Bautista	Juan el Bautista	Q40662
29956,29957	PER	FEDERICO SANTANDER	FEDERICO SANTANDER	Federico Santander Ruiz-Giménez	Q122665777
29977	LOC	Sicilia	Sicilia	Sicilia	
30036	LOC	Madrid	Madrid	Madrid	
30038,30039,30040,30041	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
30156	PER	Mr.	Mr.		
30158	PER	Backer	Backer	Backer	
30169	MISC	Cor.	Cor.	Cor.	
30171	PER	Fabra	Fabra	Fabra	
30176,30177,30178	PER	Principe de Gales	Principe de Gales	Principe de Gales	
30185	LOC	Londres	Londres	Londres	
30190	LOC	Gales	Gales	Gales	
30213,30214,30215	PER	duque de Connanght	duque de Connanght	Duke of Connaught and Strathearn	Q1264509
30239	ORG	Housenolt	Housenolt	Housenolt	
30250	MISC	Kadio	Kadio	Kadio	
30271,30272,30273	ORG	Consejo de ministros	Consejo de ministros	Consejo de ministros	
30292	LOC	Francia	Francia	Francia	
30296	ORG	Comite	Comite	Comite	
30301,30302,30303	ORG	Unión de Madres	Unión de Madres	Unión de Madres	
30321	LOC	Rusia	Rusia	Rusia	
30335,30336,30337,30338	MISC	Conferencia de la Paz	Conferencia de la Paz	Conferencia de la Paz	
30390	MISC	Conferencia	Conference	Conference	
30413	LOC	Rusia	Rusia	Rusia	
30420	MISC	VISON	VISON	Vison	
30427	LOC	Londres	Londres	Londres	
30439,30440	LOC	Estados Unidos	Estados Unidos	Estados Unidos	
30442	PER	Wilson	Wilson	Woodrow Wilson	Q34296
30458	PER	Taft	Taft	William Howard Taft	Q35648
30466	PER	Wilson	Wilson	Woodrow Wilson	Q34296
30469	PER	Pershing	Pershing	John J. Pershing	Q272383
30473	PER	Harding	Harding	Harding	
30477	PER	Woca	Woca	Woca	
30489	ORG	Macienda	Hacienda	Hacienda	
30491,30492	PER	Mo Ado	Mo Ado	Mo Ado	
30509,30510	LOC	Estados Unidos	Estados Unidos	Estados Unidos	
30514	PER	TURELL	TURELL	Turell	
30524,30525,30526	LOC	Ateneo de Madrid	Ateneo de Madrid	Ateneo de Madrid	
30554,30555,30556	PER	ROSALIA DE CASTRO	ROSALIA DE CASTRO	Rosalía de Castro	Q464264
30577	PER	Heyne	Heyne	Heyne	
30581	PER	Becquer	Becquer	Gustavo Adolfo Bécquer	Q203715
30597	PER	Espartaco	Espartaco	Espartaco	Q83406
30603	PER	Crocio	Crocio	Crocio	
30624	LOC	Efeso	Efeso	Efeso	
30678	ORG	Consejo	Consejo	Consejo	
30692,30693,30694	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
30698,30699,30700,30701	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
30708,30709,30710	PER	Laura de Bensac	Laura de Bensac	Laura de Bensac	
30837,30838,30839	PER	M. Garrigon Lagrange	M. Garrigon Lagrange	Garrigon Lagrange	
30843,30844,30845,30846	ORG	Observatorio meteorológico de Limoge	Observatorio meteorológico de Limoge	Observatorio meteorológico de Limoge	
30848	LOC	Francia	Francia	Francia	
31006	LOC	Sorbona	Sorbona	Sorbona	
31035	LOC	Europa	Europa	Europa	
31040	LOC	América	América	América	
31159	MISC	Naturaleza	Naturaleza	Naturaleza	
31175,31176	LOC	Estados Unidos	Estados Unidos	Estados Unidos	
31191	LOC	Ihowa	Ihowa	Ihowa	
31193	LOC	Wisconsin	Wisconsin	Wisconsin	
31195	LOC	Michigan	Michigan	Michigan	
31204	LOC	Vermont	Vermont	Vermont	
31267	LOC	Arizona	Arizona	Arizona	
31269,31270	LOC	New Mexico	New Mexico	New Mexico	
31340,31341,31342	MISC	Palma de Cera	Palma de Cera	Palma de Cera	
31345	MISC	Carnahuba-Corypha	Carnahuba-Corypha	Carnahuba-Corypha	
31347,31348	MISC	Copernica cerifera	Copernica cerifera	Copernica cerifera	
31355	MISC	Corypha	Corypha	Corypha	
31362	MISC	Corypha	Corypha	Corypha	
31365	MISC	Bengala	Bengala	Bengala	
31378,31379	MISC	Talipot-Corypha umbraculifera	Talipot-Corypha umbraculifera	Talipot-Corypha umbraculifera	
31381	LOC	Ceylan	Ceylan	Ceylan	
31400,31401,31402	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
31404,31405,31406,31407	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
31423	LOC	Mayagüez	Mayagüez	Mayagüez	
31427,31428,31429	LOC	Estación de Agricultura	Estación de Agricultura	Estación de Agricultura	
31446	LOC	India	India	India	
31448	LOC	África	África	África	
31452	MISC	Carnahuba	Carnahuba	Carnahuba	
31459	LOC	Brasil	Brasil	Brasil	
31466,31467	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
31494	LOC	Ceara	Ceara	Ceara	
31496,31497,31498,31499	LOC	Rio Grande del Norte	Rio Grande del Norte	Rio Grande del Norte	
31502	LOC	Balisa	Balisa	Balisa	
31610	LOC	Ceara	Ceara	Ceara	
31612,31613,31614,31615	LOC	Rio Grande del Norte	Rio Grande del Norte	Rio Grande del Norte	
31700	LOC	Bahía	Bahía	Bahía	
31728	LOC	Europa	Europa	Europa	
31780	LOC	Bogotá	Bogotá	Bogotá	
31788	LOC	Colombia	Colombia	Colombia	
31884,31885,31886	PER	Condesa de París	Condesa de París	Isabel de Orleáns-Braganza y Dobrzensky	Q261284
31890	LOC	SEVILLA	Sevilla	Sevilla	
31895	LOC	GIBRALTAR	Gibraltar	Gibraltar	
31898	LOC	Sevilla	Sevilla	Sevilla	
31915	LOC	París	París	París	
31921,31922,31923,31924,31925	PER	D. Carlos duque de Montpensier	D. Carlos duque de Montpensier	Carlos III de Borbón	Q506466
31928,31929,31930	PER	Amadeo de Saboya	Amadeo de Saboya	Amadeo I de España	Q32432
31967	LOC	España	España	España	
32001,32002,32003,32004,32005	MISC	María de Molina	María de Molina	María de Molina	
32015	LOC	París	París	París	
32017	LOC	Gibraltar	Gibraltar	Gibraltar	
32195	PER	Esopo	Esopo	Esopo	Q43423
32212,32213,32214	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
32216,32217,32218,32219	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
32561,32562	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
32565	LOC	París	París	París	
32568,32569	LOC	New Yont	New Yont	New Yont	
32930,32931	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
33044,33045,33046,33047	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
33050,33051,33052	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
33054,33055,33056,33057	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
33071,33072,33073,33074,33075,33076,33077,33078,33079,33080	ORG	Junta de Damas de San Vicente de Paul de Catedral	Junta de Damas de San Vicente de Paul de Catedral	Junta de Damas de San Vicente de Paul de Catedral	
33101,33102	LOC	San Juan	San Juan	San Juan	
33118,33119,33120,33121	PER	Ana Matilde Gonzalez Cuyay	Ana Matilde Gonzalez Cuyay	Ana Matilde Gonzalez Cuyay	
33125,33126,33127,33128	PER	Manuel del Vale Buso	Manuel del Vale Buso	Manuel del Valle Buso	
33139	LOC	Bayamón	Bayamón	Bayamón	
33144,33145,33146	PER	Lolita Roqué Cepero	Lolita Roqué Cepero	Lolita Roqué Cepero	
33149,33150,33151	PER	Manuel R. Hostos	Manuel R. Hostos	Manuel R. Hostos	
33162	LOC	Mayaguez	Mayagüez	Mayagüez	
33170,33171	PER	Adela Astol	Adela Astol	Adela Astol	
33175,33176	PER	Rodulto Guutier	Rodulto Guutier	Rodolfo Gautier	
33193,33194,33195,33196	PER	Teresita Mangual de estero	Teresita Manenal de Cetero	Teresita Manenal de Cetero	
33206	LOC	América	América	América	
33211	LOC	Dirlez	Dirlez	Dirlez	
33216	MISC	CONON	CONON	Conon	
33226,33227	LOC	San Juan	San Juan	San Juan	
33246,33247	LOC	Estados Unidos	Estados Unidos	Estados Unidos	
33250,33251	PER	Gonzalez Padín	Gonzalez Padín	Gonzalez Padín	
33262,33263	LOC	RIO PIEDRAS	Río Piedras	Río Piedras	
33267	PER	Piñero	Piñero	Piñero	
33272,33273	LOC	Estados Unidos	Estados Unidos	Estados Unidos	
33287,33288	MISC	CASA Presión	CASA Presión	CASA Presión	
33295,33296	LOC	Rio Piedras	Río Piedras	Río Piedras	
33305,33306,33307,33308	PER	América Astol de Fulladosa	América Astol de Fulladosa	América Astol de Fulladosa	
33312	LOC	ORCASAS	ORCASAS	Orcasas	
33319,33320	LOC	Rio Piedras	Río Piedras	Río Piedras	
33334,33335	LOC	EL BRAZOS	EL BRAZOS	El Brazos	
33345,33346,33347	PER	Amalia Valdejuli Duprey	Amalia Valdejuli Duprey	Amalia Valdejuli Duprey	
33352	PER	Dávila	Dávila	Dávila	
33359,33360	LOC	Estados Unidos	Estados Unidos	Estados Unidos	
33371	PER	Barceló	Barceló	Antonio Rafael Barceló	Q4776898
33375,33376	PER	Tous Soto	Tous Soto	José Tous Soto	Q6294103
33400,33401,33402,33403	PER	Manuel Pérez de lumacao	Manuel Pérez de lumacao	Manuel Pérez de lumacao	
33435,33436	PER	Tomás Otero	Tomás Otero	Tomás Otero Lázaro	Q112578785
33445	LOC	Humacao	Humaca	Humaca	
33461,33462	LOC	NEN YORR	NEN YORR	Nen Yorr	
33474,33475	PER	Carlotita Matienzo	Carlotita Matienzo	Carlotita Matienzo	
33477,33478,33479	PER	Isabel de Aguilar	Isabel de Aguilar	Isabel Andreu de Aguilar	Q15949615
33485,33486,33487,33488	ORG	Liga Feminista de Ponce	Liga Feminista de Ponce	Liga Feminista de Ponce	
33491,33492,33493	ORG	Liga Feminea Puertorriqueña	Liga Feminea Puertorriqueña	Liga Feminea Puertorriqueña	
33516,33517,33518	MISC	Literatura Española Contemporánea	Literatura Española Contemporánea	Literatura Española Contemporánea	
33524,33525	ORG	Columbia Universito	Columbia Universito	Columbia Universito	
33532,33533,33534	PER	Maria de Maeztu	Maria de Maeztu	María de Maeztu	Q6761698
33536,33537,33538,33539,33540	MISC	Doctora en Filosofía y Letras	Doctora en Filosofía y Letras	en Filosofía y Letras	
33572,33573,33574	PER	Lopez de Avala	Lopez de Avala	López de Ayala	
