sentence_id,documento,orden_frase,frase_original
femina_004384,femina,4384,¡Has destruido la te que tenía en tí Paula. (Con tristeza).
femina_004385,femina,4385,Y no merespetas.
femina_004386,femina,4386,"Niklos.—Sí que te respeto Paula; el hombre, por un natural instinto, siempre tiene respeto por la mujer...."
femina_004387,femina,4387,"¡Siquiera hubieras mentido con menos inteligencia! O por lo menos, que hubiera podido entender el enredo de todo ello."
femina_004388,femina,4388,"Paula, estoy seguro que nunca en mi vida sere capaz de agaPágina 7 Fémina rrarte en una mentira."
femina_004389,femina,4389,Pres tan una y sutil para urdirlas! Paula.—(Un poco avergonzada).
femina_004390,femina,4390,"Sí, porque nunca te mentiré."
femina_004391,femina,4391,La verdad es que no soy tan hábil mentidora como tu piensas.
femina_004392,femina,4392,Niktos.—Sí lo eres y te tengo miedo.
femina_004393,femina,4393,Después que nos casemos..... (Repentinamente) ¡Ove! Quiero preguntarte una cosa; parate un momento.
femina_004394,femina,4394,Pauta.—No puedo; recibire una buena regañada.
femina_004395,femina,4395,Niktos.—No importa; espera un segundo. (Se paran).
femina_004396,femina,4396,"Quiero que me prometas... ahora. el día de nuestro primer beso, que no diras una sola mentira otra vez."
femina_004397,femina,4397,Paula.—¿Ni siquiera hoy Nillos.—Ni siquiera hoy.
femina_004398,femina,4398,Paula.—(Dudando.
femina_004399,femina,4399,"Pero debes permitirme decir una mentira hoy.... de otra manera, ¿cómo podré explicar en casa donde he estado desde las seis hasta las ocho? Niklos.—Simplemente diles que anduviste caminando en el parque; y rehusa decir otra cosa aunque te torturen con hierros calientes. (La idea de que ella será torturada de tal manera lo hace callar por un segundo; sin embargo, con orgullo varonil vence esa idea y repite); con hierros calientes."
femina_004400,femina,4400,Así no diras una mentira y no aparecerá dudosa ante mis ojos.
femina_004401,femina,4401,"Si te castigan, ten valor, recibe el castigo como si fueras hombre."
femina_004402,femina,4402,Dime deres capaz de sufrir por mibien....
femina_004403,femina,4403,Paula.— (Amorosamente.
femina_004404,femina,4404,"Sí, mi queridísimo, magnánimo, puro, honesto Niklos."
femina_004405,femina,4405,"Villos.—(Satisfecho, pero con el ceño fruncido)."
femina_004406,femina,4406,"No me lisonjees, mas prometelo."
femina_004407,femina,4407,Pauta.—Lo prometo.
femina_004408,femina,4408,Niktos.—¿No lo haras hoy Pauta.—No lo haré hoy no nunca. (Caminan en silencio hasta que llegan á la calle Ferenz.
femina_004409,femina,4409,"Nillos.--Oprimiendole la mano tiernamenAdios, mi dulce, mi encantadora Paía. te)."
femina_004410,femina,4410,En el mismo lugar mañana por la tarde Paula.— (Pensativa).
femina_004411,femina,4411,"Adiós, Niklos.... (Cuando ella entra a la casa de los padres esta ya sentados a la mesa La madre.—¡Bonito tiempo de regresar! El padre.—Paula, donde has estado que regresas tan tarde? (Como ella no contesta inmediatamente, el cesa de comer y toma una expresión amenazante."
femina_004412,femina,4412,La criada sale en puntillas del comedor.
femina_004413,femina,4413,Hay una pausa.
femina_004414,femina,4414,"La madre.—(Mas bien ayudandole ¿Se te pasó la hora desapercibida, hija mía? El padre.—(Violentamente)."
femina_004415,femina,4415,Donde nas estado? Contesta.
femina_004416,femina,4416,Paula.—En la Escuela de Música.
femina_004417,femina,4417,El padre.- (Con cierta repugnancia por las Escuelas de Música.
femina_004418,femina,4418,"Dí la verdad, ¿o quieres hacerme creer que las clases duran hasta las ocho? Paula.—NO.... pero de la escuela fuí al parque a patinar por un momento y antes de lo que imaginara.... (Con asombrosa firmeza, calmamente, elabora la mentira). (Niklos la esta esperando en el lugar acostumbrado la tarde del siguiente día."
femina_004419,femina,4419,Nillos —(Ansiosamente).
femina_004420,femina,4420,"Bien, que les disiste a sus padres anoche? ¿Les mentiste Pauta.—(Por un momento contusos impulsos se apoderan de ella, más de pronto se repone y mira firmemente en los ojos á Niklos)."
femina_004421,femina,4421,"No, no mentí."
femina_004422,femina,4422,"Simplemente les dije que había andado paseando por el parque. (Bajo la mirada escudrinadora y ardiente de Niklos vacía un momento y surge ante ella la completa realización de que ahora los ha engañado á todos: padre, madre y Niklos."
femina_004423,femina,4423,Pero ligeramente se domina y piensa que le fué imposible evitar la mentira y recupera su arre natural.
femina_004424,femina,4424,Niklos.—¿Te castigaron Paula—No.
femina_004425,femina,4425,Nilkos.—(Ciego y fatuo como cualquier esposo).
femina_004426,femina,4426,"Ya ves las mentiras no son necesarias. (Una duda cruza por su imaginación! Dime, realmente les dijiste la verdad? Pauta.—(Convincente y posesa de si misma como cualquier esposa."
femina_004427,femina,4427,Claro que dije la verdad.
femina_004428,femina,4428,"Piensas que te puedo mentir, mi queridísimo, maguanimo, puro, honesto Niklos....? FRANZ MOLNAR. (Del Ateneo de Honduras"") A María Cristina Godoy."
femina_004429,femina,4429,RENDIDAMENTE.
femina_004430,femina,4430,"Ignoro si al cantarte mi ditirambo altivo, le canto a los abismos o estoy cantando al sor; porque mi tra advierte, ya no solo un motivo, sino que ese motivo le proporciona dos."
femina_004431,femina,4431,"Y nacera mi verso galante y expresivo, lleno del claro-obscuro de noches de primor, cuando los astros vierten su oro sujestivo en las profundas sombras de un cielo turbador."
femina_004432,femina,4432,"Porque mi verso canta la paradola rara q. hay en tus negros ojos llenos de lumbre clara, igual que esta la noche de sombra y de fulgor."
femina_004433,femina,4433,"Y Pienso q: en tus ojos tan maravilladores, durmieronse las noches con todos sus fulgores, para q. en tu alma virgen se levantara el sol."
femina_004434,femina,4434,Enrique CAMBIER.
femina_004435,femina,4435,"Macorís de Oriente, 1922."
femina_004436,femina,4436,"Femina Página 8 De los encuentros del Domingo 20 de Mayo pdo. entre el ""Macorís"" y ""Santiago"" Del izquierda a derecha.–Batería del ""Santiago,"" Pitchers: Sijo, Pajarito, Felicito y Dico. –Catcher: Valerio."
femina_004437,femina,4437,"Cuadro de jugadores de la potente novena ""Macorís"", que el domingo 10 de Mayo pdo. midió sus fuerzas con el no menos potente team ""Santiago"". –Wl Umpire Freyre declara safe en home al corredor Valerio del ""Santiago"", en el empate del 9o. inning. –Polanco, central field del ""Santiago"", desconectó un tree-bager de Santana, realizando una soberbia cogida y es felicitado con tal motivo por su Capitán Pedro Augusto. –En el centro; Santana, el terrible bateador del ""Macorís"", quien ese mismo día contactó un majaguazo por sobre el tablado, resultando el primer home run de la serie, es victoreado por sus compañeros."
femina_004438,femina,4438,Benito Mussolini concedió una audiencia á Regina Tersulza que que llevaba la representa ción de un comite del Congreso de la Ananza internacional del Sufragio.
femina_004439,femina,4439,"Mussolini mostro interes por este asunto y diMussolini y el Voto Femenino jo que en su oportunidad buscara los medios para que se acepten las demandas de las mujeres sufragistas de Italia. (De ""Feminismo Internacional) Página 9 Fémina BODAS ELEGANTES."
femina_004440,femina,4440,"EN la noche del 2 del mes en curso El tuvo efecto el enlace nupcial de los distinguidos jóvenes de la alta sociedad de Macorís, Srta."
femina_004441,femina,4441,"Carmen Matilde Malen, flor de gracia y espiritualidad y el atento y culto Sr."
femina_004442,femina,4442,Juan V.
femina_004443,femina,4443,Chalas.
femina_004444,femina,4444,"La ceremonia nupcial tuvo efecto en la atenciones halagadoras y sonrisas denunciamorada de los esposos Manensambert, padres de la gentil desposada y fue sancionada en nombre de la Ley por el Notario Ramón Soné Nolasco, y bendecido, por Fray Venancio de Ecija."
femina_004445,femina,4445,Una escogida concurrencia invadio los salones que estaban adornados con gusto y elegancia.
femina_004446,femina,4446,"Sentimos no poder disponer de espacio suficiente para citar á todas las personas que concurrieron a realzar con su presencia tan bello acto, en el que cada dama era una rosa y el conjunto de ellas un rosal saturado de perfumes y ambrosía."
femina_004447,femina,4447,Fueron padrinos de este acto los Sres.
femina_004448,femina,4448,"Manuel Mallen Ortiz y Luisa 1. de Mallen, Fernando Chalas y Florentina Rodríguez Vda."
femina_004449,femina,4449,"Chalas, Melitón Suazo y Panchita Mallen de Suazo."
femina_004450,femina,4450,"Profusión de flores, de preciados obsequios a los novios, que correspondían conLa ceremonia nupcial tuvo efecto en la atenciones halagadoras y sonrisas denunciadoras de la alegría que sentían en sus corazones."
femina_004451,femina,4451,"¡Oh el amor! Siempre triunfal, siempre revoloteando al rededor de las almas."
femina_004452,femina,4452,"¡Como despierta en te la suprimidad de lo indecible, de lo eterno! Concluida la ceremonia, se retiro la concurrencia saturada de inolvidables gratas impresiones y haciendo votos por la merecida ventura de los desposados."
femina_004453,femina,4453,"Fémina desea eterna dicha para el nuevo paraiso que surge al calor y á la contemplación de dos almas que tienen el alma templada para la virtud, P."
femina_004454,femina,4454,A.
femina_004455,femina,4455,G.
femina_004456,femina,4456,"Barahona, 9 de Marzo 1928."
femina_004457,femina,4457,Srta.
femina_004458,femina,4458,Petronila A.
femina_004459,femina,4459,"Gómez, San Pedro de Macoris."
femina_004460,femina,4460,"Señorita: He leído con sumo gusto su revista ""Fé mina y placeme muy mucho los trabajos en ela publicados y mas aun que estos, el fin que ena persigue, esto es, el progreso de la mujer dominicana."
femina_004461,femina,4461,"Ya es hora de que salgamos del indiferentismo en que nosotras mismas nos hemos querido colocar; ya es hora de que la mujer dominicana surja y se situe á la altura de las mujeres de las demás naciones, que alma, sentimiento e inteligencia no nos han de faltar."
femina_004462,femina,4462,Muy cordialmente le saluda S.
femina_004463,femina,4463,S.S.
femina_004464,femina,4464,MARIA DI SORRENTO.
femina_004465,femina,4465,SOLUCION A LA CHARADA NO 10.
femina_004466,femina,4466,LECHOSA.
femina_004467,femina,4467,BLANCA MARGOT LEONOR OTRA SOLUCION: TRES PRIMERA el sol de un PRIMA DOS de nubes y radiante surge y sube: sus rayos sorprenden a Margo en un PRIMA DOS de rosas.
femina_004468,femina,4468,"¿Qué haces, pregunta Febo, con quién sueñas tu, vestal? No duermo, no sueño, saboreo una total.—LUZ."
femina_004469,femina,4469,CHARADA NO. 11 Muy bella estaba TOTAL sentada cerca del PRIMA departiendo alegremente con su amiga PRIMA CUARTA.
femina_004470,femina,4470,"De momento se presenta una DOS CUARTA furiosa. y asustó a las dos hermosas; pero entonces mi TOTAL, a la intrusa logró espantar arrojándole en venganza un pedazo de PRIMA DOS."
femina_004471,femina,4471,"El animal pues, huyó y las niñas siquieron departiendo."
femina_004472,femina,4472,"Perdón te pido, lectora, de por Dios, porque este verso no haya podido TERCIA PRIMA LUZ."
femina_004473,femina,4473,Femina Pagina 10 Por el Mundo Social.
femina_004474,femina,4474,"Porfirio Febles.—Este distinguido amigo y corresponsal nterario de varios rotativos de la República, será el encargado de la recopilación de todos los trabajos, datos históricos, fotografías, anuncios etc., de la edición especial que pensamos dedicar en breve a la ciudad de La Romana."
femina_004475,femina,4475,"Como esta será una edición de lujo, y por tanto costosa, de antemano esperamos que esa población sabrá ayudar al compañero, para que sea un completo éxito propagador de la cultura y progreso de La Romana."
femina_004476,femina,4476,"Gratas visitas.—De paseo por los vergeles macorisanos estuvieron en días pasados las gentiles damitas capitaleñas, Carmen Marina y Pura Rodríguez, acompañadas de los esposos Montalvo Rodríguez y sus dos simpáticos niños virgilito y Mireya."
femina_004477,femina,4477,"Que se repitan las excursiones de tan cultos viageros, deudos muy quectos de nuestra redactora Sra. de Frias."
femina_004478,femina,4478,Flor que retorna á los prados.
femina_004479,femina,4479,"Procedente de la veguada, su occidental residencia paso por estos carmenes la espiritual señorita de la alta sociedad vegana Gloria Sanchez."
femina_004480,femina,4480,Lamentamos lo breve de su estada en esta y le deseamos un grato retorno a los campos de que es hoy galla y prez.
femina_004481,femina,4481,"Del amor.— Recientemente han celebrado compromiso en el hogar de nuestro compañero Don L S Bobea, su simpática y virtuosa nija Anita; vida de Izquierdo y el correcto Mr."
femina_004482,femina,4482,"Grover Cleveland Lambert, maquinista del vapor americano Inca."
femina_004483,femina,4483,Fémina celebrara con placer el día venturoso en que esas dos almas creadas para el amor se unan.
femina_004484,femina,4484,Ojala sea mañana.
femina_004485,femina,4485,Mes de Maria.—Con gran pompa y solemnidad se celebraron las fiestas del mes de Maria.
femina_004486,femina,4486,"La pleyade infante concurrió al templo el ultimo día del mes de Mayo, con flores a manos llenas y con sus albos atavios, para obsequiar y coronar á la virgen de las virgenes, y entonar cánticos de alabanzas en su honor."
femina_004487,femina,4487,Conmemoración.—Nuestra Iglesia Católica se prepara para conmemorar el primer aniversario de la Coronación de Nuestra Señora de Altagracia.
femina_004488,femina,4488,"Con tal motivo, muchas personas de buena voluntad, que carecían del Album de la Coronación, estan comprandolos con el doble y elevado fin de poseerlo y de contribuir así á reunir los fondos que se necesitan para la celebración del primer aniversario del magno acontecimiento religioso."
femina_004489,femina,4489,"Agraciada.—En el sorteo de las soluciones a la charada No. 10, publicada en nuestra edición anterior, resulto agraciada la señorita Blanca Margo Leonor, de esta ciudad, á quien felicitamos e invitamos a pasar por esta oficina á percibir su libro en premio."
femina_004490,femina,4490,Respetable nado.— Recientemente ha fallecido en la Capital el honorable anciano Don Jesús Ma.
femina_004491,femina,4491,"Troncoso, nombre de vida ejemplar y de alma blanca y pura, templada á la contemplación de las virtudes religiosas, tronco de distinguida familia capitaleña."
femina_004492,femina,4492,"Mientras envíamos nuestro pesame a sus afligidos familiares, muy especialmente á los señores Licenciados proncoso de la Concha, rogamos a Dios por el eterno descanso de su alma."
femina_004493,femina,4493,"Fémina y su primer aniversario.—El día 15 del proximo mes de Juno se cumple el primeraniversario de haber visto la luz publica nuestra humilde revista Fémina""."
femina_004494,femina,4494,"Con tal motivo, invitamos á nuestros colaboradores y a las personas cuya pluma puede sostenero aumentar el prestigio de que goza nuestra revista, para que envien sus trabajos literarios con anterioridad y contribuyan a presentar una espléndida edición especial que nos proponemos ofrecer al público, aumentada en páginas e ilustraciones, y con un escogido material de lectura."
femina_004495,femina,4495,"Aunque aceptaremos los trabajos, cualquiera que sea el tema que adecuado a la indole de la revista nuestros colaboradores escojan, sería oportuno y les agradeceremos, sin que esto sea una exigencia, que los temas versen sobre los fines de nuestra publicación."
femina_004496,femina,4496,Curiosidades de la Historia.—Una apreciable dama de Barabona nos envía para su publicación el curioso trabajo de traducción cuyo título es el mismo de esta crónica.
femina_004497,femina,4497,"Aunque dicha dama nos ruega conservemos la incógnita con el pseudónimo por ella adoptado (María de Sorrento esperamos que amablemente de a conocer á nuestros lectores, su verdadero nombre, aunque siga presentando sus trabajos con dicho pseudónimo."
femina_004498,femina,4498,"Poeta guerrero R.—De regreso de La Romana, estuvo de paso en esta, partiendo enseguida para la Cantal, nuestro muy querido amigo y colaborador el poeta Miguel A."
femina_004499,femina,4499,Guerrero M.
femina_004500,femina,4500,Le saludamos afectuosamente.
femina_004501,femina,4501,FEMINA Enrique Ripley Calle Separación 32.
femina_004502,femina,4502,"SANTO DOMINGO, R."
femina_004503,femina,4503,D.
femina_004504,femina,4504,"ESTABLECIMEINTO DE NOVEDADES Y FANTASIAS Trajes para Señoras, Caballeros y Niños."
femina_004505,femina,4505,Sombreros y gorras de todas clases para Hombres.
femina_004506,femina,4506,Blusas y Faldas de última Novedad para Señoras.
femina_004507,femina,4507,"Cuellos, Corbatas, etc."
femina_004508,femina,4508,Y todo lo concerniente al ramo de Mercancías.
femina_004509,femina,4509,Clyde Santo Domingo Line.
femina_004510,femina,4510,"Vapores de pasajeros y carga en servicio regular entre los puertos de la República y el de New York, E.U."
femina_004511,femina,4511,Vapores de carga para fletamentos ocasionales a tipos convencionales.
femina_004512,femina,4512,"Para informes de toda clase dirijase a la Oficina Central, 25 Broadway, NEW YORK."
femina_004513,femina,4513,"O a la Agencia General, 15—Colón—(altos), STO."
femina_004514,femina,4514,DOMINGO.
femina_004515,femina,4515,"Direcciones Telegráficas: DYCEL, New York."
femina_004516,femina,4516,"CLYSANTO, Sto."
femina_004517,femina,4517,Domingo.
femina_004518,femina,4518,FEMINA Productos de LA TABACALERA: CIGARRILLOS LA FAMA CREMAS SPORT LA HABANERA EXCELSOS CIGARROS ESPECIALES PALMITAS DIPLOMATICOS ARISTOCRATICOS CREMAS Y CIBAÑAS BREVAS Y CORONAS MOCHOS y PANETELAS CORRIENTES.
femina_004519,femina,4519,LEBRON & CO.
femina_004520,femina,4520,C. por A.
femina_004521,femina,4521,Separacion 24-26 y 129.
femina_004522,femina,4522,"Santo Domingo, R."
femina_004523,femina,4523,D.
femina_004524,femina,4524,"FERRETERIA Quincalla, Plomería, Material Eléctrico, Herramientas, Material de Construcción."
femina_004525,femina,4525,BOMBAS Motores Plantas Eléctricas.
femina_004526,femina,4526,"Cajas. de Seguridad, etc."
femina_004527,femina,4527,AGENTES DE LAS FAMOSAS MAQUINAS REMINGTON.
femina_004528,femina,4528,"Archivo General de la Nación HEMEROTECA FEMINA SEÑORITA CAMELIA DREYFOUST SANTO DOMINGO, R."
femina_004529,femina,4529,D.
femina_004530,femina,4530,"Imprenta ""Altagracia""—Rap."
femina_004531,femina,4531,FEMINA M.
femina_004532,femina,4532,ALFARO REYES & Co.
femina_004533,femina,4533,APARTADO No. 40.
femina_004534,femina,4534,"San Pedro de Macorís, R."
femina_004535,femina,4535,D.
femina_004536,femina,4536,"Grandes almacenes de terretería, quincallería y almacen de muebles."
femina_004537,femina,4537,"Material de construcción, artículos sanitarios, Pintura, Barnices."
femina_004538,femina,4538,"Valvulas, check, tornillos, remaches, Empaquetaduras, tubería, hierro, bronce, inyectores y demas respuestos de maquinaria."
femina_004539,femina,4539,Haga su pedido hoy mismo.
femina_004540,femina,4540,Nuestros precios no admiten competencia.
femina_004541,femina,4541,Rosendo Forteza Importador Almacenista.
femina_004542,femina,4542,Ventas al por mayor y al detalle.
femina_004543,femina,4543,"Calle ""27 de Febrero"" No. 6."
femina_004544,femina,4544,"San Pedro de Macorís, R."
femina_004545,femina,4545,D.
femina_004546,femina,4546,COLUMBUS STEAMSHIP CO.
femina_004547,femina,4547,INC.
femina_004548,femina,4548,"Vapores de carga en servicio regular entre los puertos de la República y el de New York, U."
femina_004549,femina,4549,S.
femina_004550,femina,4550,Para informes diríjase a FREDERIC SCHAD.
femina_004551,femina,4551,ACTING GENERAL AGENT.
femina_004552,femina,4552,Calle San Francisco No.
femina_004553,femina,4553,II.
femina_004554,femina,4554,"Santo Domingo, R."
femina_004555,femina,4555,"D. arcala General de la HEMEROTECA FEMINA REVISTA DE LITERATURA, CIENCIAS Y ARTES CONSAGRADA A LA MUJER DIRECTORA ADMINISTRADORA: PETRONILA ANGELICA GOMEZ Maestra Normal."
femina_004556,femina,4556,REDACTORES: MARIA L.
femina_004557,femina,4557,ANGELIS DE CANINO.
femina_004558,femina,4558,PETRONILA A.
femina_004559,femina,4559,"GOMEZ, CONSUELO MONTALVO DE FRIAS."
femina_004560,femina,4560,"Año 1 San Pedro de Macorís, Junio 30 de 1923 No. 22 Acerca de Urbanidad SI hubiésemos de pensar detenidamente en lo compleja de la tarea que nos hemos impuesto al dedicarnos a nuestra obra cultural, nos detendríamos á cada paso vencidas por el desaliento."
femina_004561,femina,4561,"Mas, nuestras almas preparadas para vencer, no retrocederan ante los obstáculos que se opongan á nuestro paso mientras nos alienten la fé y la esperanza, mientras luzca en nuestro horizonte la tranja purpúrea que colorea nuestras horas vesperales y asome su aurea pupila sobre tan regio lecho, el astro de nuestro anhelo, con su fulgurante trpadeo."
femina_004562,femina,4562,"Nuestra obra esta en pre y avanza; avanza resuelta hacia el triunto que nos espera; nos lo dicen las voces de aliento que nos traen innumerables mensages que nos vienen a diario de todas partes, y las figuras prominentes que surgen a cada paso de nuestro sexo, llamado debil, por un ligero capricho de la sabía naturaleza y que suele ocultar á veces bajo su aspecto delicado, un alma de gigante y un corazon de atleta."
femina_004563,femina,4563,El alma.... ave invisible que vive de cima en cima....
femina_004564,femina,4564,"Yo cultivo las almas porque ellas llevan en sí jardines interminables, y las riego con el rocio de mi pensamiento; para que ellas me habien de vida y Primavera, y vivo entre los rumores de la fronda, perpetuando la estación de las flores aun cuando las horas autumnales me asalten, precursoras de nieves tempraneras."
femina_004565,femina,4565,"Como gusto de las esquisiteces y le rindo culto á la estética me permito, en estas notas editoriales, en mi candad de periodista femenino, llamar la atención acerca del modo como debemos conducirnos en el templo."
femina_004566,femina,4566,"Hermoso y encantador es el aspecto que presentan las blancas naves de nuestro templo católico, poblado de personas piadosas, que se acercan á la divina fuente del amor y la pureza á disponer sus corazones, para ofrendarlos al Señor."
femina_004567,femina,4567,"Pero.... mas hermoso y armónico resulta, y mas agradable a Dios, que permanezcamos en ese sagrado recinto con el alma llena de profundo respeto y adoración y con humildad y recogimiento, sin que hagamos ningún movimiento que produzca ruido ni produzcamos con nuestra voz rumor alguno que, no siendo en alabanza de Dios, turbe la paz augusta de la casa del Señor, durante los actos religiosos."
femina_004568,femina,4568,"Y es altamente antiestético y poco urbano el acto de permanecer en pre sobre los asientos con el fin de ver mejor lo que se celebra en el altar mayor, cosa por cierto no necesaria dada la altura de este, la cual nos permite á todos ver sentados, todo lo que se haga en dicho altar."
femina_004569,femina,4569,He dedicado este editorial á este tema porque a mi concepto es la religión muy necesaria para la moral y una parte bastanConcluye en pág 3.
femina_004570,femina,4570,"Fémina Página 2 EPISTOLA Señor Don Rufino Blanco Fombona, Madrid, España."
femina_004571,femina,4571,"Muy señor mío; Dado la importancia que entraña en sí el conocimiento de la Historia, por ser esta el relato de acontecimientos más o menos notables, á todos nos debe interesar el - prenderla y a los mas doctos y capaces el enseñarla por todos los medios y en todas sus faces."
femina_004572,femina,4572,"Por tanto, distinguido señor, creo oportuno y de gran utilidad para entrambos mundos, de honor para la America Latina y de plena satisfacción para sus dignos hijos, el que lleve a la palpable y universal, amena e instructiva, popular e interesante escena cinematográfica, la magna y gloriosa epopeya de la Libertad de América, en cuya jornada, dicho sea en honor de la verdad, descuela el Libertador, el magnífico y colosal SIMON BOLIVAR, quien, según el elocuente decir del sabio jurisconsulto e insigne prosador y poeta Don Ceciho Acosta, es cabeza de los milagros, lengua de las maravillas y según el nuestro, brazo de las acciones, y en que venezuela, la patria de éste y de aquel, del precurso héroe y mártir Miranda, de otros héroes y mártires más, la vuestra y la de nuestra mayor admiración y simpatía por sus proezas inauditas, y su fecunda lapor intelectual, fué sin duda alguna, de todo el vasto teatro del Continente, donde se luchara más, y más tesoneramente en pro de la tan granria causa de la libertad de America. diosa y noble, como importante y lejendaCon gran satisfacción, placeme exprearle que a ninguna otra persona he podido dirigirme en tal sentido antes que a vos, porque vos contais, ademas con el valioso recurso de la capacidad, con el de la relación y de la personalidad, y porque no tengo el gusto de conocer a otra.... ni creo existirá quien o quienes hayan luchado y luchen con tan persistente afán en difundir las brillantes acciones de aquel héroe y las altas grandezas de esa parte, y de todo nuestro inmenso Continente, formado con sangre de nuestras propias venas, animado por el alma de nuestra propia alma, encaminado á un solo fin, a un mismo glorioso ideal y cuyasuerte fué en el lejano pasado, es en el algido presente y será en el futuro e indeciso porvenir, nuestra misma dichosa o fatal suerte."
femina_004573,femina,4573,"Creo también, apreciable señor, que no estará demas, para conseguir el proposito y asegurar el éxito, el demostrarle de un modo claro y preciso, á las casas reconstructoras de historias y sucesos, novelas y llevendas en películas y á las empresas exhibidoras de cintas, la buena acogida y por ende las pingues ganancias que obtendrán en la construcción y exposición de la citada e inmortal epopeya."
femina_004574,femina,4574,"Con el inquebrantable respeto y la invariable admiración que desde ha tiempo le profeso por su brillante y por ende plausible labor intelectual en pro de la cultura universal y de la America-hispana, le saluda atentamente, deseando ser atendido, no para vuestra gloria, ni mucho menos para la mía, si acaso fuere acreedor á merecerla, sino para la gloria siempre poco ponderable del LIBERTADOR, la de VENEZUELA y la de nuestra madre AMERICA, madre de todos, por ser la siempre prodiga y hospitalaria tierra del desvalido, de las proezas y de la LIBERTAD A."
femina_004575,femina,4575,FELINO VICIOSO V.
femina_004576,femina,4576,"Santo Domingo, R."
femina_004577,femina,4577,D.
femina_004578,femina,4578,Año 1919.
femina_004579,femina,4579,BIENVENIDA.
femina_004580,femina,4580,A Don José Manuel Govin.
femina_004581,femina,4581,Delegado por la Prensa Española para la creación de la Confederación de la Prensa Hispano-americana.
femina_004582,femina,4582,"Heraldo de mi raza, mensajero del alma luminosa de mi España, ya estás entre nosotros, en la entraña de este mundo solar indiano ibero."
femina_004583,femina,4583,"Avante, avante, pues, gonfalonero, ya está tu pabellón en la montaña donde ha de fuigurar la inclita hazaña; bienvenido el cruzado caballero."
femina_004584,femina,4584,"Y al volver a mi España victorioso, llevale este mensaje cariñoso. nuestra palabra cálida y sencilla: Que si allí dan amor al quisqueyano, aquí palpita el corazón hispano igual que en los hogares de Castilla. de nuestra propia alma, encaminado á un JOSE LEBRON MORALES."
femina_004585,femina,4585,Página 3 Fémina ELSA Y GISELA PSICOLOGIA FEMENINA Para FEMINA.
femina_004586,femina,4586,"DE sobremesa—hablabamos del carácter raro de algunas mujeres, y de la influencia que en ellas ejercia el medio ambiente en que se agitaban; y dijo la Sra. de Pérez, recientemente llegada de París: ¿Carácter raro? influencia del medio ambiente.... en dos amiguitas que tuve en París podríase estudiar esos dos temas psicológicos, que no siempre influyen en el desenvolvimiento moral de la vida femenina."
femina_004587,femina,4587,"Elsa y Gisela, las amigas de que os hablo, eran, en belleza y caracter diametralmente opuestas."
femina_004588,femina,4588,"Gisela, blanca, rubia, de ojos azules y lánguidos, pequeñita, delgada: flor de invernadero."
femina_004589,femina,4589,"Elsa, morena, de ojos negros, abrasadores; alta, de formas llenas y esculturales; una belleza regia."
femina_004590,femina,4590,"Gisela, dulce y tierna; Elsa, impetuosa y ardiente."
femina_004591,femina,4591,"Gisela, al nacer, había perdido su madre y fué adoptada por una tía paterna celibe y religiosa hasta el fanatismo."
femina_004592,femina,4592,"Su cala grande y vetusta, parecía un claustro: poca servidumbre; severo y anticuado el mobiliario."
femina_004593,femina,4593,"Allí transcurrió la intancia de la huérfana, quien no tuvo, para sus juegos, más compañía que la de un viejo gato de Angora, que se revolcaba con ella sobre las mullidas alfombras, y jugaba al escondite con rara inteligencia."
femina_004594,femina,4594,"La tía, muy rigida, vigilaba continuamente la nina, pasando, como una sombra, por los amplos salones, con el rosario en la mano, murmurando sus letanías."
femina_004595,femina,4595,"Gisela no oyó jamás resonar una carcajada bajo aquel severo techo; y cuando ella, en sus juegos con el gato, dejaba escapar un chillido, la tía aparecía enseguida, con un dedo sobre los labios, imponiendola silencio."
femina_004596,femina,4596,"Yo conoci esta pobre criatura un día en que hube de visitar á la tía para interesarla en una obra piadosa y me causo tanta lastima su panda fisonomía de anemica, que emples toda mi influencia para lograr de su tutora el permiso de llevarla á pasear algunas veces en mi coche. —Y de Elsa que nos cuentas Oh! Elsa era libre como un pajaro en los bosques."
femina_004597,femina,4597,"Huertana tambien de madre, su padre, un opulento banquero, adorábala y la tenía alojada en un precioso hotelito, con una numerosa servidumbre para su uso particular."
femina_004598,femina,4598,"Yo la veía en todas partes, acompañada de su aya; en la Gran Opera; en el Hipodromo; en el Bosque de Bologne."
femina_004599,femina,4599,"Hablaba con tanto desentado y reía tan ruidosamente con una amable carcajada de chiquilla feliz, que daba gusto oirla."
femina_004600,femina,4600,"Venía a mi casa muy amenudo, y me asociaba a todas sus correrías de muchacha libre y rica."
femina_004601,femina,4601,"¿Como crees, amigos míos, que se encauzaron al porvenir aquellas dos vidas tan distintas? Pensais que Gisela, bajo la influencia de su tía se haría monja, y que Elsa, dada la libertad de sus costumbres, cometería alguna calaverada, de esas que comprometen el honor de una mujer Oh! no: no lo creas: Gisela huyó con un amante, y fue después la mas celebre demi-mondame de París."
femina_004602,femina,4602,"Elsa, por el contrario, hizo un brillante matrimonio con un ingles archimillonario, que no tenía más defecto que padecer la tradicional enfermedad de su país: el spleen."
femina_004603,femina,4603,"A veces, huyendo de la brillante vida de Londres, se desteConcluye en la pág. 5."
femina_004604,femina,4604,Acerca de Urbanidad.
