sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras
femina_002807,femina,2807,raza,blanca,"Empero, no amargueis la dulzura de esa alma blanca y pura, toda amor y abnegación, para que no se altere este orden y seasu espíritu noble y fuerte capaz de conservar la paz y la dicha de su hogar aun á costa de los mayores sacrificios.",empero no amargueis la dulzura de esa alma blanca y pura toda amor y abnegacion para que no se altere este orden y seasu espiritu noble y fuerte capaz de conservar la paz y la dicha de su hogar aun a costa de los mayores sacrificios,46
femina_002807,femina,2807,hogar,hogar,"Empero, no amargueis la dulzura de esa alma blanca y pura, toda amor y abnegación, para que no se altere este orden y seasu espíritu noble y fuerte capaz de conservar la paz y la dicha de su hogar aun á costa de los mayores sacrificios.",empero no amargueis la dulzura de esa alma blanca y pura toda amor y abnegacion para que no se altere este orden y seasu espiritu noble y fuerte capaz de conservar la paz y la dicha de su hogar aun a costa de los mayores sacrificios,46
femina_002809,femina,2809,mujer,mujer,"¿Qué sería el mundo para vosotros sin esa tierna compañía? Un desierto sin oasis, un campo sin flores ni perfumes, sin mariposas ni sonrisas, en donde no hallaríais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia; ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja Europa con la aristocracia y sprit de su Francia y el romanticismo de su bella y heróica España hasta la jóven América, en cuyo seno se verguen magestuosas las Antillas, como soñadoras adolescentes, y prosigan inspiradas cada una, cual otro nuevo Colón, en el noble empeño de encontrar la tierra ambicionada donde plantar la gloriosa enseña de la civilización, con la honrosa cultura femenina, para llevar el contento á los hogares desposeídos del arma poderosa de la armonía, donde el hombre se convierta en tiranuelo, o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia, llevando tras sí el derrumbe del hermoso alcázar destinado tan sólo á la felicidad.",que seria el mundo para vosotros sin esa tierna compania un desierto sin oasis un campo sin flores ni perfumes sin mariposas ni sonrisas en donde no hallariais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja europa con la aristocracia y sprit de su francia y el romanticismo de su bella y heroica espana hasta la joven america en cuyo seno se verguen magestuosas las antillas como sonadoras adolescentes y prosigan inspiradas cada una cual otro nuevo colon en el noble empeno de encontrar la tierra ambicionada donde plantar la gloriosa ensena de la civilizacion con la honrosa cultura femenina para llevar el contento a los hogares desposeidos del arma poderosa de la armonia donde el hombre se convierta en tiranuelo o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia llevando tras si el derrumbe del hermoso alcazar destinado tan solo a la felicidad,176
femina_002809,femina,2809,mujer,mujeres,"¿Qué sería el mundo para vosotros sin esa tierna compañía? Un desierto sin oasis, un campo sin flores ni perfumes, sin mariposas ni sonrisas, en donde no hallaríais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia; ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja Europa con la aristocracia y sprit de su Francia y el romanticismo de su bella y heróica España hasta la jóven América, en cuyo seno se verguen magestuosas las Antillas, como soñadoras adolescentes, y prosigan inspiradas cada una, cual otro nuevo Colón, en el noble empeño de encontrar la tierra ambicionada donde plantar la gloriosa enseña de la civilización, con la honrosa cultura femenina, para llevar el contento á los hogares desposeídos del arma poderosa de la armonía, donde el hombre se convierta en tiranuelo, o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia, llevando tras sí el derrumbe del hermoso alcázar destinado tan sólo á la felicidad.",que seria el mundo para vosotros sin esa tierna compania un desierto sin oasis un campo sin flores ni perfumes sin mariposas ni sonrisas en donde no hallariais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja europa con la aristocracia y sprit de su francia y el romanticismo de su bella y heroica espana hasta la joven america en cuyo seno se verguen magestuosas las antillas como sonadoras adolescentes y prosigan inspiradas cada una cual otro nuevo colon en el noble empeno de encontrar la tierra ambicionada donde plantar la gloriosa ensena de la civilizacion con la honrosa cultura femenina para llevar el contento a los hogares desposeidos del arma poderosa de la armonia donde el hombre se convierta en tiranuelo o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia llevando tras si el derrumbe del hermoso alcazar destinado tan solo a la felicidad,176
femina_002809,femina,2809,mujer,femenina,"¿Qué sería el mundo para vosotros sin esa tierna compañía? Un desierto sin oasis, un campo sin flores ni perfumes, sin mariposas ni sonrisas, en donde no hallaríais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia; ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja Europa con la aristocracia y sprit de su Francia y el romanticismo de su bella y heróica España hasta la jóven América, en cuyo seno se verguen magestuosas las Antillas, como soñadoras adolescentes, y prosigan inspiradas cada una, cual otro nuevo Colón, en el noble empeño de encontrar la tierra ambicionada donde plantar la gloriosa enseña de la civilización, con la honrosa cultura femenina, para llevar el contento á los hogares desposeídos del arma poderosa de la armonía, donde el hombre se convierta en tiranuelo, o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia, llevando tras sí el derrumbe del hermoso alcázar destinado tan sólo á la felicidad.",que seria el mundo para vosotros sin esa tierna compania un desierto sin oasis un campo sin flores ni perfumes sin mariposas ni sonrisas en donde no hallariais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja europa con la aristocracia y sprit de su francia y el romanticismo de su bella y heroica espana hasta la joven america en cuyo seno se verguen magestuosas las antillas como sonadoras adolescentes y prosigan inspiradas cada una cual otro nuevo colon en el noble empeno de encontrar la tierra ambicionada donde plantar la gloriosa ensena de la civilizacion con la honrosa cultura femenina para llevar el contento a los hogares desposeidos del arma poderosa de la armonia donde el hombre se convierta en tiranuelo o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia llevando tras si el derrumbe del hermoso alcazar destinado tan solo a la felicidad,176
femina_002809,femina,2809,educacion,cultura,"¿Qué sería el mundo para vosotros sin esa tierna compañía? Un desierto sin oasis, un campo sin flores ni perfumes, sin mariposas ni sonrisas, en donde no hallaríais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia; ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja Europa con la aristocracia y sprit de su Francia y el romanticismo de su bella y heróica España hasta la jóven América, en cuyo seno se verguen magestuosas las Antillas, como soñadoras adolescentes, y prosigan inspiradas cada una, cual otro nuevo Colón, en el noble empeño de encontrar la tierra ambicionada donde plantar la gloriosa enseña de la civilización, con la honrosa cultura femenina, para llevar el contento á los hogares desposeídos del arma poderosa de la armonía, donde el hombre se convierta en tiranuelo, o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia, llevando tras sí el derrumbe del hermoso alcázar destinado tan sólo á la felicidad.",que seria el mundo para vosotros sin esa tierna compania un desierto sin oasis un campo sin flores ni perfumes sin mariposas ni sonrisas en donde no hallariais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja europa con la aristocracia y sprit de su francia y el romanticismo de su bella y heroica espana hasta la joven america en cuyo seno se verguen magestuosas las antillas como sonadoras adolescentes y prosigan inspiradas cada una cual otro nuevo colon en el noble empeno de encontrar la tierra ambicionada donde plantar la gloriosa ensena de la civilizacion con la honrosa cultura femenina para llevar el contento a los hogares desposeidos del arma poderosa de la armonia donde el hombre se convierta en tiranuelo o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia llevando tras si el derrumbe del hermoso alcazar destinado tan solo a la felicidad,176
femina_002809,femina,2809,hogar,hogar,"¿Qué sería el mundo para vosotros sin esa tierna compañía? Un desierto sin oasis, un campo sin flores ni perfumes, sin mariposas ni sonrisas, en donde no hallaríais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia; ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja Europa con la aristocracia y sprit de su Francia y el romanticismo de su bella y heróica España hasta la jóven América, en cuyo seno se verguen magestuosas las Antillas, como soñadoras adolescentes, y prosigan inspiradas cada una, cual otro nuevo Colón, en el noble empeño de encontrar la tierra ambicionada donde plantar la gloriosa enseña de la civilización, con la honrosa cultura femenina, para llevar el contento á los hogares desposeídos del arma poderosa de la armonía, donde el hombre se convierta en tiranuelo, o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia, llevando tras sí el derrumbe del hermoso alcázar destinado tan sólo á la felicidad.",que seria el mundo para vosotros sin esa tierna compania un desierto sin oasis un campo sin flores ni perfumes sin mariposas ni sonrisas en donde no hallariais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja europa con la aristocracia y sprit de su francia y el romanticismo de su bella y heroica espana hasta la joven america en cuyo seno se verguen magestuosas las antillas como sonadoras adolescentes y prosigan inspiradas cada una cual otro nuevo colon en el noble empeno de encontrar la tierra ambicionada donde plantar la gloriosa ensena de la civilizacion con la honrosa cultura femenina para llevar el contento a los hogares desposeidos del arma poderosa de la armonia donde el hombre se convierta en tiranuelo o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia llevando tras si el derrumbe del hermoso alcazar destinado tan solo a la felicidad,176
femina_002810,femina,2810,feminismo,feminismo,"El feminismo consciente, lejos de estar reñido con el hogar, busca su perfeccionamiento para un fin que propende á dar con la clave del bienestar general.",el feminismo consciente lejos de estar renido con el hogar busca su perfeccionamiento para un fin que propende a dar con la clave del bienestar general,26
femina_002810,femina,2810,hogar,hogar,"El feminismo consciente, lejos de estar reñido con el hogar, busca su perfeccionamiento para un fin que propende á dar con la clave del bienestar general.",el feminismo consciente lejos de estar renido con el hogar busca su perfeccionamiento para un fin que propende a dar con la clave del bienestar general,26
femina_002813,femina,2813,mujer,mujer,"El arca de sus secretos, díjose para sí la mujer un tanto picada de inocente curiosidad; y contemplando la misteriosa llave, repetía; el arca de sus secretos, el arca de sus secretos.",el arca de sus secretos dijose para si la mujer un tanto picada de inocente curiosidad y contemplando la misteriosa llave repetia el arca de sus secretos el arca de sus secretos,32
femina_002814,femina,2814,mujer,mujer,"Entablóse una lucha en el corazón de aquella mujer, aún niña inocente, entre la ansiedad de conocer los secretos del corazón de aquel hombre que la había cautivado, y el deber de respetar la órden de su esposo y su dueño.",entablose una lucha en el corazon de aquella mujer aun nina inocente entre la ansiedad de conocer los secretos del corazon de aquel hombre que la habia cautivado y el deber de respetar la orden de su esposo y su dueno,41
femina_002814,femina,2814,hogar,esposo,"Entablóse una lucha en el corazón de aquella mujer, aún niña inocente, entre la ansiedad de conocer los secretos del corazón de aquel hombre que la había cautivado, y el deber de respetar la órden de su esposo y su dueño.",entablose una lucha en el corazon de aquella mujer aun nina inocente entre la ansiedad de conocer los secretos del corazon de aquel hombre que la habia cautivado y el deber de respetar la orden de su esposo y su dueno,41
femina_002815,femina,2815,mujer,mujer,"Acaso no le había entregado ella todo su ser sin reservas ni secretos? Dónde estaba el amoroso empeño de un hombre que se había confesado mil veces esclayo suyo antes de haberse unido á ella? No fué acaso aquel un mutuo intercambio de almas y corazones entre dos partes iguades? O fué quizás una trama, un burdo enño, que la parte más fuerte prepara á esaotra parte que pone el corazón en todos sus actos? Mas bien parecía todo aquello un pacto de compra venta en que la mujer pasaba á poder del hombre como una mera cosa.",acaso no le habia entregado ella todo su ser sin reservas ni secretos donde estaba el amoroso empeno de un hombre que se habia confesado mil veces esclayo suyo antes de haberse unido a ella no fue acaso aquel un mutuo intercambio de almas y corazones entre dos partes iguades o fue quizas una trama un burdo enno que la parte mas fuerte prepara a esaotra parte que pone el corazon en todos sus actos mas bien parecia todo aquello un pacto de compra venta en que la mujer pasaba a poder del hombre como una mera cosa,98
femina_002816,femina,2816,mujer,madre,"Y se indignó la esclava ante esta idea, se sobrepuso la dignidad y vibró en ella el espíritu exaltado de la madre del mundo.",y se indigno la esclava ante esta idea se sobrepuso la dignidad y vibro en ella el espiritu exaltado de la madre del mundo,24
femina_002832,femina,2832,mujer,mujer,"Y mientras sigamos por esos derroteros, los viejos derroteros, que hacían del hombre una bestia y convertían á la mujer en su esPor E.",y mientras sigamos por esos derroteros los viejos derroteros que hacian del hombre una bestia y convertian a la mujer en su espor e,24
femina_002833,femina,2833,feminismo,feminismo,"SANZ CARRION (De Feminismo Internacional razón de un hombre que la imploró su amor rendido á sus plantas, no puede haber denigrado un ápice al haber correspondido con su cariño.",sanz carrion de feminismo internacional razon de un hombre que la imploro su amor rendido a sus plantas no puede haber denigrado un apice al haber correspondido con su carino,30
femina_002834,femina,2834,hogar,hogar,"Comenzó así, el despertar de aquel cerebro que siglos antes, en la prehistoria había dirigido al mundo, cuando el hombre no era más que un instrumento de quien ella se servía para el manejo y cuidado del hogar.",comenzo asi el despertar de aquel cerebro que siglos antes en la prehistoria habia dirigido al mundo cuando el hombre no era mas que un instrumento de quien ella se servia para el manejo y cuidado del hogar,38
femina_002835,femina,2835,mujer,mujer,"Acaso no lo dice la levenda, por hacer más digna de compasión á la mujer haciéndola más débil y sumisa y atribuvendo las funestas consecuencias que pinta en su desenlace, á la flaca condición de la curiosidad.",acaso no lo dice la levenda por hacer mas digna de compasion a la mujer haciendola mas debil y sumisa y atribuvendo las funestas consecuencias que pinta en su desenlace a la flaca condicion de la curiosidad,37
femina_002836,femina,2836,mujer,dama,"Mas no pudo ser así, la situación de una dama de esos días hubo de ser más digna.",mas no pudo ser asi la situacion de una dama de esos dias hubo de ser mas digna,18
femina_002839,femina,2839,mujer,mujer,"Son las madres, las hermanas y las esposas, las que marchan con nosotros en el camino de la vida, las que exigen de nosotros el mismo respeto y los mismos privilegios que concedemos á los demás? Con la moneda falsa no podríamos pagar al tendero de la esquina deseamos acaso dejarla en casa? Con las cartas marcadas no podríamos echar dos suertes en la mesa de un bandido tratamos, tal vez, de usarlas en nuestra propia mesa, para robar la felicidad de nuestra propia mujer y de nuestros hijos.",son las madres las hermanas y las esposas las que marchan con nosotros en el camino de la vida las que exigen de nosotros el mismo respeto y los mismos privilegios que concedemos a los demas con la moneda falsa no podriamos pagar al tendero de la esquina deseamos acaso dejarla en casa con las cartas marcadas no podriamos echar dos suertes en la mesa de un bandido tratamos tal vez de usarlas en nuestra propia mesa para robar la felicidad de nuestra propia mujer y de nuestros hijos,89
femina_002839,femina,2839,mujer,madres,"Son las madres, las hermanas y las esposas, las que marchan con nosotros en el camino de la vida, las que exigen de nosotros el mismo respeto y los mismos privilegios que concedemos á los demás? Con la moneda falsa no podríamos pagar al tendero de la esquina deseamos acaso dejarla en casa? Con las cartas marcadas no podríamos echar dos suertes en la mesa de un bandido tratamos, tal vez, de usarlas en nuestra propia mesa, para robar la felicidad de nuestra propia mujer y de nuestros hijos.",son las madres las hermanas y las esposas las que marchan con nosotros en el camino de la vida las que exigen de nosotros el mismo respeto y los mismos privilegios que concedemos a los demas con la moneda falsa no podriamos pagar al tendero de la esquina deseamos acaso dejarla en casa con las cartas marcadas no podriamos echar dos suertes en la mesa de un bandido tratamos tal vez de usarlas en nuestra propia mesa para robar la felicidad de nuestra propia mujer y de nuestros hijos,89
femina_002839,femina,2839,hogar,casa,"Son las madres, las hermanas y las esposas, las que marchan con nosotros en el camino de la vida, las que exigen de nosotros el mismo respeto y los mismos privilegios que concedemos á los demás? Con la moneda falsa no podríamos pagar al tendero de la esquina deseamos acaso dejarla en casa? Con las cartas marcadas no podríamos echar dos suertes en la mesa de un bandido tratamos, tal vez, de usarlas en nuestra propia mesa, para robar la felicidad de nuestra propia mujer y de nuestros hijos.",son las madres las hermanas y las esposas las que marchan con nosotros en el camino de la vida las que exigen de nosotros el mismo respeto y los mismos privilegios que concedemos a los demas con la moneda falsa no podriamos pagar al tendero de la esquina deseamos acaso dejarla en casa con las cartas marcadas no podriamos echar dos suertes en la mesa de un bandido tratamos tal vez de usarlas en nuestra propia mesa para robar la felicidad de nuestra propia mujer y de nuestros hijos,89
femina_002839,femina,2839,hogar,hijos,"Son las madres, las hermanas y las esposas, las que marchan con nosotros en el camino de la vida, las que exigen de nosotros el mismo respeto y los mismos privilegios que concedemos á los demás? Con la moneda falsa no podríamos pagar al tendero de la esquina deseamos acaso dejarla en casa? Con las cartas marcadas no podríamos echar dos suertes en la mesa de un bandido tratamos, tal vez, de usarlas en nuestra propia mesa, para robar la felicidad de nuestra propia mujer y de nuestros hijos.",son las madres las hermanas y las esposas las que marchan con nosotros en el camino de la vida las que exigen de nosotros el mismo respeto y los mismos privilegios que concedemos a los demas con la moneda falsa no podriamos pagar al tendero de la esquina deseamos acaso dejarla en casa con las cartas marcadas no podriamos echar dos suertes en la mesa de un bandido tratamos tal vez de usarlas en nuestra propia mesa para robar la felicidad de nuestra propia mujer y de nuestros hijos,89
femina_002841,femina,2841,hogar,hogar,"Porque además la hora es llegada en que se impone un juego más limpio, un pagomás honrado, ya que no se trata de un tendero barato o un jugador tramposo, de una transación de dinero o un juego de hazar, sino de la felicidad del hogar y del ser cuyamisión es hacer mas grande y mas digna la corta existencia. to qua Giliente.",porque ademas la hora es llegada en que se impone un juego mas limpio un pagomas honrado ya que no se trata de un tendero barato o un jugador tramposo de una transacion de dinero o un juego de hazar sino de la felicidad del hogar y del ser cuyamision es hacer mas grande y mas digna la corta existencia to qua giliente,63
femina_002842,femina,2842,hogar,casa,"Esta agua que viene, por los nervios pardos de las cañerías a dar á mi casa su blanda frescura y el don de limpieza de todos los días, esta agua bullente que el grio derrama. está henchida del hondo misterio del cauce del río, del viento y la grama.",esta agua que viene por los nervios pardos de las canerias a dar a mi casa su blanda frescura y el don de limpieza de todos los dias esta agua bullente que el grio derrama esta henchida del hondo misterio del cauce del rio del viento y la grama,49
femina_002856,femina,2856,patria,patria,"En estas dolientes horas, en este solemne instante, las ilusiones de mi fantasía se han refugiado, tristes y desconsoladas, en el arca de mi corazón; y enaltecido mi pensamiento por el sublime ideal de la patria, tan sólo recibe luz y armonía del prisma engañador de la esperanza....",en estas dolientes horas en este solemne instante las ilusiones de mi fantasia se han refugiado tristes y desconsoladas en el arca de mi corazon y enaltecido mi pensamiento por el sublime ideal de la patria tan solo recibe luz y armonia del prisma enganador de la esperanza,48
femina_002857,femina,2857,mujer,dama,Perdón e indulgencia espero de la dama gentil en cuvo Album deposito esta sincera profesión de fe.,perdon e indulgencia espero de la dama gentil en cuvo album deposito esta sincera profesion de fe,17
femina_002865,femina,2865,religion,virtud,De tu eterna primaveraen los prados florecientes as la for mas hechicerala de amor dulce virtud.,de tu eterna primaveraen los prados florecientes as la for mas hechicerala de amor dulce virtud,16
femina_002867,femina,2867,hogar,hijos,"Poesía! Son tus hijos los ensueños, ora graves risueños, terrenales o divinos, que embellecen los caminos de los pobres, los pequeños, los humanos peregrinos.",poesia son tus hijos los ensuenos ora graves risuenos terrenales o divinos que embellecen los caminos de los pobres los pequenos los humanos peregrinos,24
femina_002876,femina,2876,hogar,casa,"He aquí el motivo por el cual la casa de doña Rosenda—la maestra—fuese frecuentada por los intelectuales de la época y de que aquella casa fuera convertida en Ateneo, puede decirse casi diaria y nocturnamente, en el cual Ateneo, vo, apesar de mis pocos años para entonces tuviese derecho á alternar.",he aqui el motivo por el cual la casa de dona rosenda la maestra fuese frecuentada por los intelectuales de la epoca y de que aquella casa fuera convertida en ateneo puede decirse casi diaria y nocturnamente en el cual ateneo vo apesar de mis pocos anos para entonces tuviese derecho a alternar,53
femina_002879,femina,2879,raza,blanca,"Entre las notabilidades provincianas que visitaban á Doña Rosenda tenía puesto de preferencia, sitial honorífico, un venerable Señor de barba blanca y gafas verdes, quien era, por derecho propio el Presidente nato de las reuniones y gozaba en ellas y fuera de ellas de la facultad o privilegio de ser consultado en todo, lo que era muy justo, puesto que tenía así mismo, la facultad de curar o matar á sus enfermos.",entre las notabilidades provincianas que visitaban a dona rosenda tenia puesto de preferencia sitial honorifico un venerable senor de barba blanca y gafas verdes quien era por derecho propio el presidente nato de las reuniones y gozaba en ellas y fuera de ellas de la facultad o privilegio de ser consultado en todo lo que era muy justo puesto que tenia asi mismo la facultad de curar o matar a sus enfermos,72
femina_002880,femina,2880,raza,blanco,"El hombre de las gafas verdes y de la barba blanca no me perdonaba una, tomándome por blanco o por punto de apoyo para lucir su erudición.",el hombre de las gafas verdes y de la barba blanca no me perdonaba una tomandome por blanco o por punto de apoyo para lucir su erudicion,27
femina_002880,femina,2880,raza,blanca,"El hombre de las gafas verdes y de la barba blanca no me perdonaba una, tomándome por blanco o por punto de apoyo para lucir su erudición.",el hombre de las gafas verdes y de la barba blanca no me perdonaba una tomandome por blanco o por punto de apoyo para lucir su erudicion,27
femina_002881,femina,2881,raza,blanca,"Cuantas veces leía o recitaba mis malos versos o mi prosa de principiante, el hombre de las gafas verdes y de la barba blanca me Lea Ud, los clásicos, Virgilio, Hodecía; racio eto, ete.",cuantas veces leia o recitaba mis malos versos o mi prosa de principiante el hombre de las gafas verdes y de la barba blanca me lea ud los clasicos virgilio hodecia racio eto ete,34
femina_002882,femina,2882,educacion,lectura,No se contentaba con aconsejarme la lectura de los clásicos en las reuniones o recitales de Doña Rosenda.,no se contentaba con aconsejarme la lectura de los clasicos en las reuniones o recitales de dona rosenda,18
femina_002883,femina,2883,raza,blanca,"En la calle, en el mercado, en la iglesia y en cualquier sitio que me encontraba con el hombre de las galas verdes y de la barba blanca me decía Lea Ud, los clásicos Virgilio.",en la calle en el mercado en la iglesia y en cualquier sitio que me encontraba con el hombre de las galas verdes y de la barba blanca me decia lea ud los clasicos virgilio,35
femina_002885,femina,2885,raza,blanca,"Por lo visto el hombre de la barba blanca. y de las gafas verdes quería sacar de mi pobre persomilla un clasiquito; pe o yo no le ponía gran atención á sus consejos, porque el hombre de la barba blanca y de las gafas verdes se estaba haciendo algo majadero con sus repetidas indicaciones acerca de la lectura de los clásicos, no obstante esto me vi inclinado en mas de una ocasión á comprar toda la biblioteca clásica y muy especialmente á Virgilio y Horacio.",por lo visto el hombre de la barba blanca y de las gafas verdes queria sacar de mi pobre persomilla un clasiquito pe o yo no le ponia gran atencion a sus consejos porque el hombre de la barba blanca y de las gafas verdes se estaba haciendo algo majadero con sus repetidas indicaciones acerca de la lectura de los clasicos no obstante esto me vi inclinado en mas de una ocasion a comprar toda la biblioteca clasica y muy especialmente a virgilio y horacio,85
femina_002885,femina,2885,educacion,lectura,"Por lo visto el hombre de la barba blanca. y de las gafas verdes quería sacar de mi pobre persomilla un clasiquito; pe o yo no le ponía gran atención á sus consejos, porque el hombre de la barba blanca y de las gafas verdes se estaba haciendo algo majadero con sus repetidas indicaciones acerca de la lectura de los clásicos, no obstante esto me vi inclinado en mas de una ocasión á comprar toda la biblioteca clásica y muy especialmente á Virgilio y Horacio.",por lo visto el hombre de la barba blanca y de las gafas verdes queria sacar de mi pobre persomilla un clasiquito pe o yo no le ponia gran atencion a sus consejos porque el hombre de la barba blanca y de las gafas verdes se estaba haciendo algo majadero con sus repetidas indicaciones acerca de la lectura de los clasicos no obstante esto me vi inclinado en mas de una ocasion a comprar toda la biblioteca clasica y muy especialmente a virgilio y horacio,85
femina_002886,femina,2886,hogar,casa,"Una noche, la última que visité la casa de Doña Rosenda, tuve la peregrina ocurrencia de copiar unos párrafos de ""El si de las niñas del célebre Moratin y suscritos como si fueran producción mía; y á la vez, escribí un soneto que hice aparecer como obra de Moratin.",una noche la ultima que visite la casa de dona rosenda tuve la peregrina ocurrencia de copiar unos parrafos de el si de las ninas del celebre moratin y suscritos como si fueran produccion mia y a la vez escribi un soneto que hice aparecer como obra de moratin,49
femina_002887,femina,2887,raza,blanca,"Cuando terminé la lectura del soneto, el hombre de las gafas verdes y de la baba blanca me felicitó efusivamente por el tacto que tuve, por el refinado gusto en selecciona, tan bella producción poética aconserándome que imitara esos buenos autores de la antología española y que levera los clásicos: Virgilio, Horacio ete. ete.",cuando termine la lectura del soneto el hombre de las gafas verdes y de la baba blanca me felicito efusivamente por el tacto que tuve por el refinado gusto en selecciona tan bella produccion poetica aconserandome que imitara esos buenos autores de la antologia espanola y que levera los clasicos virgilio horacio ete ete,54
femina_002887,femina,2887,educacion,lectura,"Cuando terminé la lectura del soneto, el hombre de las gafas verdes y de la baba blanca me felicitó efusivamente por el tacto que tuve, por el refinado gusto en selecciona, tan bella producción poética aconserándome que imitara esos buenos autores de la antología española y que levera los clásicos: Virgilio, Horacio ete. ete.",cuando termine la lectura del soneto el hombre de las gafas verdes y de la baba blanca me felicito efusivamente por el tacto que tuve por el refinado gusto en selecciona tan bella produccion poetica aconserandome que imitara esos buenos autores de la antologia espanola y que levera los clasicos virgilio horacio ete ete,54
femina_002893,femina,2893,raza,blanca,"Luego de haber recibido la lección del hombre de la barba blanca y de las gafas verdes entre tímido y zumbón, me excusé por haberme equivocado y advertí que el soneto leído como de Moratin era hijo de mi fantasía y que la prosa era un fragmento de El Si de las niñas de Moratin.",luego de haber recibido la leccion del hombre de la barba blanca y de las gafas verdes entre timido y zumbon me excuse por haberme equivocado y adverti que el soneto leido como de moratin era hijo de mi fantasia y que la prosa era un fragmento de el si de las ninas de moratin,55
femina_002894,femina,2894,raza,blanca,"El hombre de la barba blanca y de las gafas verdes se sintió herido en la cumbre de su sabiduría y guardó, avergonzado, un profundo silencio; las muchachas de la casay los demás de la tertulia también guardaron silencio y Doña Rosenda....",el hombre de la barba blanca y de las gafas verdes se sintio herido en la cumbre de su sabiduria y guardo avergonzado un profundo silencio las muchachas de la casay los demas de la tertulia tambien guardaron silencio y dona rosenda,42
femina_002907,femina,2907,religion,dios,"Dios mio, que ve cual soy ida ya fuera del inundo, y que puedo hablar por voz de un tercero, que no es el orgullo que no es la ternura, que es solo el pesar.",dios mio que ve cual soy ida ya fuera del inundo y que puedo hablar por voz de un tercero que no es el orgullo que no es la ternura que es solo el pesar,35
femina_002911,femina,2911,religion,dios,"Adios....Y Dios mío, q. ha visto mi guerra.",adios y dios mio q ha visto mi guerra,9
femina_002916,femina,2916,patria,patria,"Allí, junto al mozalbete de gran musculatura y la inocente zagala que cantan coplas de amor; allí, rodeado de esa gente sencilla Que abandone mi aldea, mi huerta y mis que no gastan lujo y piensan en la patria es flores Pedidme tamcien que renuncie de la donde vo deseo vivir, ¡No me pidais, por Dios, que abandone mi aldea.",alli junto al mozalbete de gran musculatura y la inocente zagala que cantan coplas de amor alli rodeado de esa gente sencilla que abandone mi aldea mi huerta y mis que no gastan lujo y piensan en la patria es flores pedidme tamcien que renuncie de la donde vo deseo vivir no me pidais por dios que abandone mi aldea,60
femina_002916,femina,2916,religion,dios,"Allí, junto al mozalbete de gran musculatura y la inocente zagala que cantan coplas de amor; allí, rodeado de esa gente sencilla Que abandone mi aldea, mi huerta y mis que no gastan lujo y piensan en la patria es flores Pedidme tamcien que renuncie de la donde vo deseo vivir, ¡No me pidais, por Dios, que abandone mi aldea.",alli junto al mozalbete de gran musculatura y la inocente zagala que cantan coplas de amor alli rodeado de esa gente sencilla que abandone mi aldea mi huerta y mis que no gastan lujo y piensan en la patria es flores pedidme tamcien que renuncie de la donde vo deseo vivir no me pidais por dios que abandone mi aldea,60
